"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.7","1230","1237","16301","16301","16301","True","-1.3","none","50.98","7.84","55.45","46.3","47","98.2","45.64","True","13.527","11.2013","11.3838","0.1825","307465569346.7586","byte/s","True","21","25","0x0000000000000001;0x0000000000000000"
"1395","1393.4","1387","1395","15526.4","810","16301","True","-1.6","none","50.56","6.69","57.02","46.6","47","95","45.14","True","12.887","10.5459","10.7083","0.1624","326571990879.98535","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1545","1543","1537","1545","16301","16301","16301","True","-2","none","52.58","7.64","57.84","46.8","47","95","46.61","True","12.418","10.4154","10.6023","0.187","330664815148.47107","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1702","1699.9","1695","1702","16301","16301","16301","True","-2.1","none","53.26","8.16","57.9","47.4","48","97.8","47.22","True","12.404","10.4665","10.6365","0.17","329049388641.26843","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1852","1849.5","1837","1852","16301","16301","16301","True","-2.5","none","53.73","10.39","58.12","47.6","48","97.2","47.61","True","12.366","10.4994","10.668","0.1687","328019684305.15015","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","55.54","13.61","60.22","47.9","48","95.9","48.97","True","11.849","9.8662","10.0118","0.1456","349070762279.1265","byte/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15389.8","810","16301","True","-7","none","58.02","8.18","66.12","48.7","49","94.1","50.58","True","10.744","8.8874","9.0292","0.1419","387516692107.06177","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","65.61","12.99","72.43","49.7","50","97.4","57.01","True","10.27","8.0452","8.1747","0.1295","428080329447.85675","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","72.57","28.17","79.6","50.9","52","100","61.37","True","9.188","7.3268","7.4151","0.0883","470053375762.056","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2616.5","2610","2617","16301","16301","16301","True","-8.5","none","71.21","13.03","80.07","51.4","52","96.6","60.81","True","9.167","7.3468","7.4644","0.1177","468777129251.07837","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15109.4","810","16301","True","-7","none","76.37","9.97","91.34","52.5","53","92.3","64.4","True","8.576","6.84","6.9371","0.0971","503507527883.87225","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","84.44","18.28","94.85","51.5","52","94.5","71.18","True","9.147","6.8292","6.9315","0.1023","504307443037.5269","byte/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3008.2","3007","3015","16301","16301","16301","False","-81.8","below","83.11","15.73","94.55","49.6","50","95.9","69.44","True","8.629","6.8292","6.9376","0.1084","504304533517.78796","byte/s","True","13","16","0x0000000000000001;0x0000000000000000"
