"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15440.4","810","16301","True","-1.6","none","56.68","6.16","64.8","41.7","42","94.4","49.85","True","11.931","9.5276","9.6777","0.1501","201136440506.35617","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","16312.8","16301","16501","True","-1.9","none","59.8","6.39","67.09","41.6","42","94.3","51.76","True","10.814","8.9864","9.1147","0.1284","213250042800.3454","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1545","1540.5","1537","1545","16301","16301","16301","True","-4.5","none","62.02","9.94","68.27","41.6","42","98","53.99","True","10.782","8.7238","8.8751","0.1513","219667182989.27872","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1702","1698.5","1695","1702","16301","16301","16301","True","-3.5","none","62.63","11.88","69.02","41.4","42","96.6","54.75","True","10.759","8.6152","8.7529","0.1377","222437806326.20895","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1844.4","1815","1852","15332.8","810","16301","True","-7.6","none","60.21","6.45","69.4","41.1","42","93.8","52.49","True","10.741","8.532","8.6687","0.1367","224605862137.2251","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","65","17.72","72.14","41.4","42","96.6","56.18","True","10.198","8.054","8.1573","0.1034","237938057341.13672","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","16301","16301","16301","True","-7","none","67.62","7.33","77.05","42.1","43","93.1","58.17","True","9.679","7.6708","7.7707","0.0998","249821452437.50134","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","16301","16301","16301","True","-7","none","75.53","16.02","84.61","44.4","45","96","63.52","True","9.127","7.4021","7.5115","0.1094","258891569667.83618","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","81.06","7.99","93.45","46.6","48","93.1","68.13","True","9.123","7.2434","7.3371","0.0937","264564101130.12653","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2594.9","2587","2602","15194.5","810","16301","False","-30.1","below","83.21","8.82","94.58","47.7","49","92.9","70.05","True","9.163","7.2069","7.3017","0.0949","265905338912.84592","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","90.69","23.26","101","50.2","51","100","76.86","True","9.157","7.1155","7.2199","0.1044","269320494878.42407","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","94.74","14.17","108.43","51.8","53","97.1","81.06","True","9.144","7.062","7.1717","0.1097","271359864133.6494","FLOP/s","True","13","17","0x0000000000000001;0x0000000000000000"
"3090","3000","3000","3000","15194.5","810","16301","False","-90","below","90.48","11.08","108.96","50.9","52","89.4","76.48","True","9.159","7.0487","7.1424","0.0937","271870775002.04123","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
