target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,8840.388596135363,137.7,9251.0,1790353523.2994,1790353540.3412,0.812,1335.0,34,-420
960,960.0,9775.101675627857,144.77,9251.0,1790353552.4906,1790353567.9088,0.812,1335.0,31,-420
1065,1065.0,10678.594367657342,153.34,9251.0,1790353580.2074,1790353594.3014,0.812,1335.0,28,-420
1170,1170.0,11526.315825507481,161.75,9251.0,1790353606.7197,1790353619.8235,0.812,1335.0,26,-420
1275,1275.0,12358.633412709412,166.86,9251.0,1790353632.1924,1790353644.3968,0.812,1335.0,24,-420
1380,1380.0,13165.14118159478,170.73,9251.0,1790353656.5285,1790353667.9928,0.812,1335.0,23,-420
1485,1485.0,13962.351498072447,183.7,9251.0,1790353680.2253,1790353691.0371,0.812,1410.0,21,-420
1605,1605.0,14842.548476404274,201.55,9251.0,1790353703.5466,1790353713.6809,0.856,1530.0,20,-420
1710,1710.0,15580.411731108896,235.26,9251.0,1790353725.7899,1790353735.4776,0.906,1620.0,19,-420
1815,1800.0,16208.176729359999,266.04,9251.0,1790353747.9065,1790353757.2076,0.963,1717.5,18,-420
1920,1803.5,16202.940174060424,266.0,9251.0,1790353769.552,1790353778.8396,0.95,1695.0,19,-420
2025,1811.5,16201.2870321592,271.15,9251.0,1790353791.1188,1790353800.4299,0.956,1710.0,19,-420
2130,1807.1,16191.803355121621,272.64,9251.0,1790353812.7955,1790353822.1143,0.963,1725.0,19,-420
