"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","128.11","68.21","132.08","55.9","58","98.3","105.14","True","1790353841.179","1790353857.7847","21.187","16.274","16.5989","0.3249","8107520595387.203","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","137.92","110.23","142.68","57.9","59","100","112","True","1790353870.2478","1790353885.0064","19.524","14.5099","14.7549","0.245","9093206951627.006","FLOP/s","True","27","36","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","146.1","102.13","150.6","56.5","57","97.8","115.61","True","1790353897.8103","1790353911.1326","17.872","13.09","13.3228","0.2328","10079556865153.703","FLOP/s","True","24","33","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","155.05","109.8","159.61","57.5","59","99.6","120.09","True","1790353923.741","1790353935.8199","16.848","11.9214","12.0786","0.1572","11067565205205.271","FLOP/s","True","22","31","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","160.93","70.87","169.18","57.8","59","98.8","126.88","True","1790353948.5288","1790353959.6338","15.73","10.9428","11.11","0.1672","12057324903518.447","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","164.79","32.15","181.86","57.8","59","94.8","127.57","True","1790353972.2641","1790353982.5306","14.649","10.1019","10.2634","0.1616","13061088187110.871","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","183.37","85.24","193.81","58.7","60","100","140","True","1790353995.0076","1790354004.5337","14.126","9.3699","9.5282","0.1583","14081375158102.244","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","207.33","57.21","226.46","60","62","100","153.34","True","1790354017.1875","1790354026.0382","13.002","8.6757","8.8446","0.1689","15208130333695.127","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","241.07","69.47","263.09","62.3","64","100","175.92","True","1790354038.1474","1790354046.4164","12.464","8.13","8.2707","0.1407","16228885446804.682","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000000"
"1815","1766","1755","1800","9251","9251","9251","False","-49","below","259.28","34.99","289.21","63.3","66","93.3","189.49","True","1790354058.7935","1790354066.7758","12.493","7.8552","7.9761","0.1208","16796634502947.035","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1920","1767","1740","1785","9251","9251","9251","False","-153","below","263.03","53.36","289.41","63.2","66","94.9","191.71","True","1790354079.2446","1790354087.2432","12.501","7.8695","7.9983","0.1288","16766207121867.467","FLOP/s","True","15","23","0x0000000000000001;0x0000000000000004"
"2025","1777","1740","1935","9251","9251","9251","False","-248","below","267.79","36.6","289.68","63.7","67","92.2","196.66","True","1790354099.843","1790354107.8772","12.531","7.8656","8.0323","0.1666","16774435874082.482","FLOP/s","True","15","23","0x0000000000000004;0x0000000000000600;0x0000000000000400"
"2130","1777","1755","1890","9251","9251","9251","False","-353","below","275.99","141.51","289.72","64.8","67","100","198.7","True","1790354120.3602","1790354128.333","11.943","7.8636","7.9723","0.1087","16778803136772.4","FLOP/s","True","15","22","0x0000000000000004;0x0000000000000400"
