target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,561.2831439319256,136.83,9251.0,1790350739.2841,1790350748.6277,0.819,1335.0,19,-420
960,960.0,562.504604514894,135.65,9251.0,1790350760.4451,1790350769.7577,0.819,1335.0,18,-420
1065,1065.0,562.9155474618724,135.12,9251.0,1790350782.0005,1790350791.3143,0.819,1335.0,18,-420
1170,1170.0,563.540634796464,140.39,9251.0,1790350803.0666,1790350812.3589,0.819,1335.0,18,-420
1275,1275.0,563.9612527998981,143.06,9251.0,1790350824.1628,1790350833.4585,0.812,1335.0,18,-420
1380,1380.0,564.1739670069123,143.64,9251.0,1790350845.2262,1790350854.5041,0.819,1335.0,19,-420
1485,1485.0,564.9391533474264,143.11,9251.0,1790350866.2828,1790350875.5607,0.812,1410.0,19,-420
1605,1605.0,565.5484702610834,148.36,9251.0,1790350887.4357,1790350896.7152,0.856,1530.0,19,-420
1710,1710.0,566.2618522715856,157.25,9251.0,1790350909.008,1790350918.2452,0.906,1620.0,19,-420
1815,1815.0,566.6173948392212,165.47,9251.0,1790350930.1204,1790350939.3539,0.956,1710.0,18,-420
1920,1920.0,567.0976636076712,187.36,9251.0,1790350951.5744,1790350960.8035,1.044,1815.0,18,-420
2025,1939.4,567.221278989689,194.63,9251.0,1790350972.6387,1790350981.8883,1.081,1845.0,18,-420
2130,1941.2,567.300100364899,201.54,9251.0,1790350993.7971,1790351003.0501,1.081,1845.0,18,-420
