"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","113.58","64.86","116.67","54.4","56","99.4","96.66","True","1790353187.1024","1790353207.5145","25.02","20.0388","20.4118","0.373","2748820578024.571","FLOP/s","True","38","46","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","120.96","115.59","123.02","57.8","58","98.7","101.07","True","1790353220.0315","1790353238.1831","22.786","17.9126","18.1531","0.2405","3075100885930.0063","FLOP/s","True","33","42","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","125.35","90.84","128.57","55.2","56","99","103.56","True","1790353250.8282","1790353267.2598","21.148","16.2046","16.4322","0.2276","3399227301758.511","FLOP/s","True","30","39","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","131.69","115.81","134.58","55.6","57","99.8","107.49","True","1790353279.9915","1790353295.0499","19.615","14.8206","15.0568","0.2362","3716660212310.479","FLOP/s","True","27","36","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","136.79","103.84","140.63","58.6","59","96.1","109.76","True","1790353307.5894","1790353321.5063","18.426","13.6551","13.92","0.2649","4033878748081.0596","FLOP/s","True","25","34","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","139.46","58.95","146.7","56.5","57","98.8","113.43","True","1790353334.0843","1790353346.9211","17.327","12.6385","12.8375","0.199","4358358007506.848","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","146.7","79.81","153.5","56.2","58","98.7","117.32","True","1790353359.3851","1790353371.3568","16.285","11.7749","11.971","0.1961","4677980496381.931","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","158.79","25.62","173.45","57.9","60","95.4","126.1","True","1790353383.8167","1790353394.9529","15.724","10.9199","11.1408","0.2209","5044257511280.0","FLOP/s","True","21","29","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","185.17","63.84","198.02","59","60","95.8","143.57","True","1790353407.5491","1790353417.9692","14.652","10.2579","10.4233","0.1653","5369788991893.548","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","211.82","52.99","230.12","60.5","62","97.4","162.42","True","1790353430.1224","1790353439.9858","14.143","9.7004","9.8639","0.1635","5678445989127.441","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","9251","9251","9251","True","0","none","268.55","116.03","285.15","64.7","67","100","202.12","True","1790353452.3484","1790353461.7076","13.487","9.2065","9.3541","0.1476","5983028203634.881","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2025","1922.5","1920","1935","9251","9251","9251","False","-102.5","below","271.05","102.05","289.06","65.3","67","100","204.52","True","1790353473.9271","1790353483.2759","13.544","9.1971","9.3513","0.1542","5989161826565.816","FLOP/s","True","18","25","0x0000000000000404;0x0000000000000004;0x0000000000000400"
"2130","1920.9","1905","1935","9251","9251","9251","False","-209.1","below","268.04","81.29","289.03","65.3","67","97.4","202.82","True","1790353495.5112","1790353504.8765","13.6","9.2065","9.3627","0.1562","5983025409203.2705","FLOP/s","True","17","25","0x0000000000000404;0x0000000000000004;0x0000000000000400"
