target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,274.2939219875356,147.79,9251.0,1790351314.2987,1790351325.2773,0.819,1335.0,22,-420
960,960.0,288.29421646209994,151.57,9251.0,1790351337.4608,1790351347.885,0.819,1335.0,21,-420
1065,1065.0,299.19505901053884,155.1,9251.0,1790351359.6529,1790351369.7015,0.819,1335.0,20,-420
1170,1170.0,307.4813039218763,157.51,9251.0,1790351381.8801,1790351391.6507,0.819,1335.0,20,-420
1275,1275.0,313.8987899809302,157.59,9251.0,1790351403.5396,1790351413.1249,0.819,1335.0,19,-420
1380,1380.0,319.32043179150844,157.92,9251.0,1790351425.1536,1790351434.5493,0.819,1335.0,18,-420
1485,1485.0,324.5005700313265,164.51,9251.0,1790351446.8213,1790351456.0923,0.819,1410.0,18,-420
1605,1605.0,327.4742608081984,176.15,9251.0,1790351467.8549,1790351477.0401,0.856,1530.0,18,-420
1710,1710.0,328.2821073296894,188.13,9251.0,1790351488.9163,1790351498.0863,0.9,1620.0,18,-420
1815,1815.0,329.59811803029237,207.3,9251.0,1790351510.0916,1790351519.2093,0.963,1725.0,19,-420
1920,1920.0,329.6686758659259,239.57,9251.0,1790351531.0381,1790351540.1441,1.05,1815.0,18,-420
2025,1935.9,329.9616238296057,246.45,9251.0,1790351552.1767,1790351561.2832,1.069,1830.0,19,-420
2130,1935.0,329.76574959178083,252.05,8754.5,1790351573.286,1790351582.4076,1.069,1830.0,18,-420
