target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6650.804769129533,131.24,9251.0,1790352863.8788,1790352883.1141,0.812,1335.0,39,-420
960,960.0,7465.918425362422,139.24,9251.0,1790352895.2752,1790352912.417,0.812,1335.0,34,-420
1065,1065.0,8292.652959524963,148.58,9251.0,1790352924.5136,1790352939.9531,0.812,1335.0,31,-420
1170,1170.0,9116.7049053517,158.7,9251.0,1790352952.105,1790352966.1271,0.812,1335.0,28,-420
1275,1275.0,9925.092341115378,168.22,9251.0,1790352978.0943,1790352990.9966,0.812,1335.0,26,-420
1380,1380.0,10743.509012844974,172.11,9251.0,1790353002.9287,1790353014.8307,0.812,1335.0,24,-420
1485,1485.0,11557.576941152318,181.88,9251.0,1790353026.8123,1790353037.8846,0.812,1410.0,22,-420
1605,1605.0,12496.315421575613,212.09,9251.0,1790353050.0083,1790353060.2251,0.856,1515.0,20,-420
1710,1710.0,13308.562180849758,248.49,9251.0,1790353072.1103,1790353081.7232,0.906,1620.0,19,-420
1815,1753.2,13711.044621468141,267.7,9251.0,1790353093.8069,1790353103.1559,0.931,1665.0,19,-420
1920,1765.6,13678.910368949424,263.92,9251.0,1790353115.4896,1790353124.8722,0.9315,1680.0,18,-420
2025,1761.2,13673.357347210502,274.33,9251.0,1790353137.1191,1790353146.4711,0.938,1680.0,19,-420
2130,1749.7,13666.646491529975,268.63,9251.0,1790353158.7952,1790353168.1593,0.938,1680.0,19,-420
