target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,280.8392461508621,101.54,9251.0,1790351600.6393,1790351620.2248,0.819,1335.0,39,-420
960,960.0,315.4583487169835,108.28,9251.0,1790351632.5163,1790351649.9419,0.819,1335.0,35,-420
1065,1065.0,350.0738622757836,113.33,9251.0,1790351662.2618,1790351677.9452,0.819,1335.0,31,-420
1170,1170.0,384.2706292865743,117.37,9251.0,1790351689.9461,1790351704.2314,0.819,1335.0,29,-420
1275,1275.0,418.7539560627767,122.5,9251.0,1790351716.4598,1790351729.582,0.819,1335.0,26,-420
1380,1380.0,453.56110974327765,129.77,9251.0,1790351741.7925,1790351753.9012,0.819,1335.0,24,-420
1485,1485.0,488.27590797071144,130.67,9251.0,1790351766.1164,1790351777.3601,0.819,1410.0,23,-420
1605,1605.0,527.4893353100028,149.26,9251.0,1790351789.4024,1790351799.8261,0.856,1530.0,21,-420
1710,1710.0,562.1236982131726,164.96,9251.0,1790351812.0677,1790351821.8324,0.9,1620.0,20,-420
1815,1815.0,598.0263669745697,188.66,9251.0,1790351833.7371,1790351842.9003,0.963,1725.0,18,-420
1920,1920.0,632.7076184236246,231.32,9251.0,1790351854.7813,1790351863.4591,1.056,1815.0,17,-420
2025,1935.0,635.9706830687417,246.45,9251.0,1790351875.2601,1790351883.9042,1.081,1830.0,17,-420
2130,1935.0,636.1914013111291,251.16,9251.0,1790351895.8035,1790351904.4335,1.081,1830.0,17,-420
