target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,534.921169488571,131.81,9251.0,1790350455.3064,1790350464.6576,0.819,1335.0,18,-420
960,960.0,535.0279263511779,131.38,9251.0,1790350476.4345,1790350485.785,0.819,1335.0,18,-420
1065,1065.0,534.872483237872,127.78,8782.1,1790350497.5166,1790350506.8621,0.819,1335.0,19,-420
1170,1170.0,534.9903983320726,136.31,9251.0,1790350518.6922,1790350528.0366,0.812,1335.0,19,-420
1275,1275.0,535.1581310256232,136.3,9251.0,1790350540.254,1790350549.6173,0.819,1335.0,19,-420
1380,1380.0,535.370921012695,134.63,9251.0,1790350561.8164,1790350571.1628,0.819,1335.0,19,-420
1485,1485.0,535.4643919125822,136.2,9251.0,1790350583.3913,1790350592.7497,0.819,1410.0,19,-420
1605,1605.0,536.2457739492046,142.41,9251.0,1790350604.5776,1790350613.9055,0.856,1530.0,18,-420
1710,1710.0,537.0296977817989,156.58,9251.0,1790350626.2232,1790350635.5362,0.906,1620.0,18,-420
1815,1815.0,537.4577089954918,164.78,9251.0,1790350647.8454,1790350657.1644,0.956,1710.0,18,-420
1920,1920.0,537.931974396453,186.18,9251.0,1790350669.4254,1790350678.7278,1.044,1815.0,19,-420
2025,1950.0,538.0427732636427,193.89,9251.0,1790350690.9876,1790350700.2893,1.081,1845.0,19,-420
2130,1937.5,538.2637245814809,184.5,8782.1,1790350711.9602,1790350721.2587,1.075,1845.0,18,-420
