target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,2748.8205780245708,113.58,9251.0,1790353187.1024,1790353207.5145,0.819,1335.0,40,-420
960,960.0,3075.1008859300064,120.96,9251.0,1790353220.0315,1790353238.1831,0.812,1335.0,37,-420
1065,1065.0,3399.227301758511,125.35,9251.0,1790353250.8282,1790353267.2598,0.812,1335.0,33,-420
1170,1170.0,3716.660212310479,131.69,9251.0,1790353279.9915,1790353295.0499,0.8155,1335.0,30,-420
1275,1275.0,4033.8787480810597,136.79,9251.0,1790353307.5894,1790353321.5063,0.812,1335.0,28,-420
1380,1380.0,4358.3580075068485,139.46,9251.0,1790353334.0843,1790353346.9211,0.812,1335.0,26,-420
1485,1485.0,4677.980496381931,146.7,9251.0,1790353359.3851,1790353371.3568,0.812,1410.0,24,-420
1605,1605.0,5044.25751128,158.79,9251.0,1790353383.8167,1790353394.9529,0.856,1530.0,22,-420
1710,1710.0,5369.788991893548,185.17,9251.0,1790353407.5491,1790353417.9692,0.906,1620.0,21,-420
1815,1815.0,5678.445989127441,211.82,9251.0,1790353430.1224,1790353439.9858,0.963,1710.0,20,-420
1920,1920.0,5983.028203634881,268.55,9251.0,1790353452.3484,1790353461.7076,1.056,1815.0,19,-420
2025,1922.5,5989.161826565816,271.05,9251.0,1790353473.9271,1790353483.2759,1.062,1815.0,19,-420
2130,1920.9,5983.02540920327,268.04,9251.0,1790353495.5112,1790353504.8765,1.062,1815.0,19,-420
