"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","101.54","31.65","106.29","53.1","55","98.5","87.89","True","1790351600.6393","1790351620.2248","23.917","19.2109","19.5866","0.3756","280839246150.8621","FLOP/s","True","36","44","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","108.28","42.25","113.91","56.8","58","98","92.03","True","1790351632.5163","1790351649.9419","21.672","17.1027","17.4236","0.3209","315458348716.9835","FLOP/s","True","32","40","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","113.33","20.83","118.07","54.7","55","96.3","94.64","True","1790351662.2618","1790351677.9452","19.563","15.4116","15.6832","0.2716","350073862275.78357","FLOP/s","True","29","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","117.37","48.08","122.93","55","57","98.2","96.86","True","1790351689.9461","1790351704.2314","18.474","14.0401","14.2858","0.2458","384270629286.57434","FLOP/s","True","26","34","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","122.5","48.02","128.74","57.6","59","98.7","99.56","True","1790351716.4598","1790351729.582","17.335","12.8839","13.1242","0.2403","418753956062.7767","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","129.77","77.25","134.37","55.5","56","97.4","104.33","True","1790351741.7925","1790351753.9012","16.28","11.8952","12.1081","0.213","453561109743.27765","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","130.67","43.39","139.02","55.2","57","98","103.43","True","1790351766.1164","1790351777.3601","15.191","11.0495","11.2409","0.1914","488275907970.7114","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","149.26","72.26","156.87","58.8","60","98.9","116.55","True","1790351789.4024","1790351799.8261","14.669","10.228","10.4289","0.2009","527489335310.0028","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","164.96","55.98","177.19","58.2","59","97.7","125.66","True","1790351812.0677","1790351821.8324","13.54","9.5979","9.763","0.1651","562123698213.1726","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","188.66","33.24","207.78","59","61","96.5","141.43","True","1790351833.7371","1790351842.9003","12.997","9.0217","9.1638","0.1421","598026366974.5697","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","9251","9251","9251","True","0","none","231.32","34.85","258.63","61.9","64","95.9","170.24","True","1790351854.7813","1790351863.4591","12.461","8.5271","8.6843","0.1572","632707618423.6246","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000000"
"2025","1935","1935","1935","9251","9251","9251","False","-90","below","246.45","37.02","266.23","62.7","65","96.6","181.68","True","1790351875.2601","1790351883.9042","12.494","8.4834","8.6395","0.1561","635970683068.7417","FLOP/s","True","16","23","0x0000000000000600;0x0000000000000400"
"2130","1935","1935","1935","9251","9251","9251","False","-195","below","251.16","125.08","265.8","63.3","65","100","184.6","True","1790351895.8035","1790351904.4335","12.458","8.4804","8.6307","0.1502","636191401311.129","FLOP/s","True","16","23","0x0000000000000600;0x0000000000000400"
