"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","131.24","35.6","138.98","56.2","58","97.3","112.59","True","1790352863.8788","1790352883.1141","23.377","18.8956","19.2388","0.3432","6650804769129.533","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","139.24","47.2","146.54","56.4","57","97.8","117.24","True","1790352895.2752","1790352912.417","21.18","16.8326","17.1441","0.3116","7465918425362.422","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","148.58","19.54","156.61","57.2","59","96","122.82","True","1790352924.5136","1790352939.9531","19.464","15.1545","15.442","0.2875","8292652959524.964","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","158.7","68.88","166.95","57.1","58","97","128.71","True","1790352952.105","1790352966.1271","17.93","13.7847","14.0228","0.2381","9116704905351.701","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","168.22","69.37","177.51","58.2","60","98.5","134.29","True","1790352978.0943","1790352990.9966","16.77","12.6619","12.8969","0.2349","9925092341115.379","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","172.11","23.31","187.12","57.9","59","97","135.24","True","1790353002.9287","1790353014.8307","15.803","11.6974","11.8953","0.198","10743509012844.975","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","181.88","38.4","196.79","58.8","60","99.4","141.91","True","1790353026.8123","1790353037.8846","15.178","10.8735","11.0711","0.1976","11557576941152.318","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","212.09","22.81","228.81","59.8","62","92.1","160.93","True","1790353050.0083","1790353060.2251","14.096","10.0566","10.2167","0.1601","12496315421575.613","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","248.49","87.28","267.46","63.1","65","99.1","186.07","True","1790353072.1103","1790353081.7232","13.626","9.4428","9.6136","0.1708","13308562180849.758","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1815","1753.2","1710","1770","9251","9251","9251","False","-61.8","below","267.7","71.12","290.03","64.6","67","98.2","199.26","True","1790353093.8069","1790353103.1559","13.571","9.1657","9.3486","0.183","13711044621468.14","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004"
"1920","1765.6","1725","1920","9251","9251","9251","False","-154.4","below","263.92","35.99","289.77","64.3","67","96.7","199.73","True","1790353115.4896","1790353124.8722","13.577","9.1872","9.3828","0.1957","13678910368949.424","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2025","1761.2","1755","1770","9251","9251","9251","False","-263.8","below","274.33","119.91","290.02","65.2","67","97.5","207.55","True","1790353137.1191","1790353146.4711","13.563","9.1909","9.3523","0.1614","13673357347210.502","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2130","1749.7","1710","1785","9251","9251","9251","False","-380.3","below","268.63","75.07","289.61","65","67","97.3","203.24","True","1790353158.7952","1790353168.1593","13.554","9.1954","9.3606","0.1652","13666646491529.975","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
