"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","136.83","51.18","146.65","52.2","53","98.5","101.37","True","1790350739.2841","1790350748.6277","13.064","9.174","9.3448","0.1709","561283143931.9255","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","135.65","32.07","148.25","54.5","56","95.1","102.56","True","1790350760.4451","1790350769.7577","13.617","9.1541","9.3188","0.1647","562504604514.894","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","135.12","24.53","148.67","56.6","58","95.5","100.33","True","1790350782.0005","1790350791.3143","12.985","9.1474","9.3188","0.1714","562915547461.8724","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","140.39","28.17","150.13","56.2","58","96.4","104.46","True","1790350803.0666","1790350812.3589","13.019","9.1372","9.2959","0.1587","563540634796.464","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","143.06","76.29","150.13","56.8","58","100","106.5","True","1790350824.1628","1790350833.4585","13.013","9.1304","9.2961","0.1657","563961252799.8982","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","143.64","70.58","151.48","55.3","56","99.9","107.53","True","1790350845.2262","1790350854.5041","13.001","9.127","9.2761","0.1491","564173967006.9124","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","143.11","62.78","151.93","56.3","58","100","107.33","True","1790350866.2828","1790350875.5607","13.015","9.1146","9.2786","0.164","564939153347.4264","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","148.36","46.87","160.62","58.4","59","95","113.27","True","1790350887.4357","1790350896.7152","13.516","9.1048","9.2774","0.1726","565548470261.0834","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","157.25","39.72","171.53","56.4","57","97.6","118.39","True","1790350909.008","1790350918.2452","12.999","9.0933","9.2364","0.1431","566261852271.5856","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","165.47","29","182.56","55.5","57","96.2","126.19","True","1790350930.1204","1790350939.3539","13.515","9.0876","9.2332","0.1456","566617394839.2212","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","9251","9251","9251","True","0","none","187.36","37.05","206.3","57","59","97.3","141.66","True","1790350951.5744","1790350960.8035","12.999","9.0799","9.2295","0.1496","567097663607.6711","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2025","1939.4","1935","1950","9251","9251","9251","False","-85.6","below","194.63","33.85","216.32","57.4","59","94.9","154.76","True","1790350972.6387","1790350981.8883","13.076","9.0779","9.2478","0.1699","567221278989.6891","byte/s","True","17","24","0x0000000000000400"
"2130","1941.2","1935","1950","9251","9251","9251","False","-188.8","below","201.54","81.48","215.6","57.4","59","97.5","152.38","True","1790350993.7971","1790351003.0501","13.008","9.0767","9.2539","0.1772","567300100364.8989","byte/s","True","17","24","0x0000000000000400"
