target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6393.115496856852,143.44,9251.0,1790352542.7533,1790352561.727,0.819,1335.0,38,-420
960,960.0,7181.479454255022,155.16,9251.0,1790352573.6718,1790352590.5789,0.819,1335.0,34,-420
1065,1065.0,7962.265525925565,164.76,9251.0,1790352602.3323,1790352617.6042,0.819,1335.0,31,-420
1170,1170.0,8741.39153855803,178.6,9251.0,1790352629.3769,1790352643.2314,0.819,1335.0,28,-420
1275,1275.0,9467.903736483833,186.55,9251.0,1790352655.3784,1790352668.2209,0.819,1335.0,26,-420
1380,1380.0,10215.105263865888,193.62,9251.0,1790352680.3851,1790352692.2495,0.819,1335.0,24,-420
1485,1485.0,11065.759752704802,202.91,9251.0,1790352704.1094,1790352715.0654,0.8155,1410.0,22,-420
1605,1605.0,11991.586153030177,233.85,9251.0,1790352727.4212,1790352737.5159,0.856,1515.0,20,-420
1710,1708.2,12753.748682378704,270.02,9251.0,1790352749.5334,1790352759.0245,0.9,1620.0,19,-420
1815,1708.2,12752.005322622284,265.86,9251.0,1790352771.23,1790352780.7456,0.906,1635.0,19,-420
1920,1704.7,12726.827532738622,264.18,9251.0,1790352792.8374,1790352802.3647,0.9,1620.0,20,-420
2025,1702.1,12750.083863127373,274.11,9251.0,1790352814.5062,1790352824.0014,0.9,1620.0,19,-420
2130,1707.4,12735.103879569908,271.88,9251.0,1790352836.0557,1790352845.5722,0.9,1620.0,19,-420
