"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","147.79","66.95","156.02","54.2","56","99.2","114.86","True","1790351314.2987","1790351325.2773","15.204","10.7706","10.9833","0.2127","274293921987.53558","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","151.57","47.79","164.08","57.3","59","96.1","115.16","True","1790351337.4608","1790351347.885","14.08","10.2476","10.4259","0.1784","288294216462.0999","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","155.1","20.94","166.43","55.7","57","98.3","118.2","True","1790351359.6529","1790351369.7015","14.101","9.8742","10.0474","0.1732","299195059010.5388","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","157.51","57.43","168.57","55.4","57","97.6","118.23","True","1790351381.8801","1790351391.6507","13.56","9.6081","9.7667","0.1586","307481303921.8763","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","157.59","36.23","173.77","57.9","59","96.1","119.05","True","1790351403.5396","1790351413.1249","13.585","9.4117","9.5799","0.1682","313898789980.9302","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","157.92","22.67","174.26","56.2","57","97.2","119.73","True","1790351425.1536","1790351434.5493","13.594","9.2519","9.3973","0.1454","319320431791.5084","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","164.51","67.82","175.24","55.6","57","99.9","122.57","True","1790351446.8213","1790351456.0923","13.01","9.1042","9.2712","0.167","324500570031.3265","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","176.15","66.58","188.7","59.1","60","97.5","131.3","True","1790351467.8549","1790351477.0401","13.018","9.0215","9.1819","0.1604","327474260808.19836","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1710","1710","1710","1710","9251","9251","9251","True","0","none","188.13","61.35","202.8","58.4","59","96.3","140.38","True","1790351488.9163","1790351498.0863","13.002","8.9993","9.1653","0.166","328282107329.6894","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1815","1815","1815","1815","9251","9251","9251","True","0","none","207.3","53.74","227.58","58.6","60","95.1","154.66","True","1790351510.0916","1790351519.2093","13.001","8.9634","9.1196","0.1563","329598118030.29236","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1920","1920","1920","1920","9251","9251","9251","True","0","none","239.57","71.25","261.89","60.9","63","95.1","179.34","True","1790351531.0381","1790351540.1441","13","8.9615","9.1065","0.1451","329668675865.9259","FLOP/s","True","16","24","0x0000000000000001;0x0000000000000400;0x0000000000000000"
"2025","1935.9","1935","1950","9251","9251","9251","False","-89.1","below","246.45","41.37","273.02","61.4","64","97.1","185.04","True","1790351552.1767","1790351561.2832","12.985","8.9535","9.1025","0.149","329961623829.6057","FLOP/s","True","16","24","0x0000000000000600;0x0000000000000400"
"2130","1935","1935","1935","8754.5","810","9251","False","-195","below","252.05","33.5","273.12","61.3","64","94.2","188.59","True","1790351573.286","1790351582.4076","12.98","8.9588","9.124","0.1652","329765749591.7808","FLOP/s","True","17","24","0x0000000000000600;0x0000000000000400"
