"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","143.44","27.1","153.25","56.7","59","97.3","122.13","True","1790352542.7533","1790352561.727","22.811","18.6253","18.9748","0.3495","6393115496856.852","FLOP/s","True","35","42","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","155.16","38.07","164.25","57","58","98.3","129.69","True","1790352573.6718","1790352590.5789","20.645","16.5807","16.9123","0.3316","7181479454255.021","FLOP/s","True","31","38","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","164.76","18.55","174.52","57.7","59","94.5","135.1","True","1790352602.3323","1790352617.6042","18.964","14.9548","15.2716","0.3168","7962265525925.565","FLOP/s","True","28","35","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","178.6","96.3","185.98","58","59","100","144.2","True","1790352629.3769","1790352643.2314","17.956","13.6218","13.8551","0.2332","8741391538558.03","FLOP/s","True","25","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","186.55","97.59","197.68","58.5","60","100","148.23","True","1790352655.3784","1790352668.2209","16.874","12.5766","12.8379","0.2613","9467903736483.834","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","193.62","23.83","206.94","58.4","60","97.6","151.72","True","1790352680.3851","1790352692.2495","15.69","11.6566","11.8585","0.2019","10215105263865.887","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","202.91","65.78","218.37","59","61","96.2","156.44","True","1790352704.1094","1790352715.0654","15.19","10.7606","10.9622","0.2016","11065759752704.803","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1605","1605","1605","9251","9251","9251","True","0","none","233.85","25.34","251.79","60.4","63","95.2","177.75","True","1790352727.4212","1790352737.5159","14.122","9.9298","10.0895","0.1598","11991586153030.178","FLOP/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1710","1708.2","1695","1710","9251","9251","9251","True","-1.8","none","270.02","96.9","289.65","63.9","66","99.2","201.84","True","1790352749.5334","1790352759.0245","13.564","9.3364","9.4901","0.1537","12753748682378.703","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1815","1708.2","1665","1815","9251","9251","9251","False","-106.8","below","265.86","54.11","289.78","63.6","66","96.5","199.52","True","1790352771.23","1790352780.7456","13.537","9.3377","9.5166","0.1789","12752005322622.285","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1920","1704.7","1635","1920","9251","9251","9251","False","-215.3","below","264.18","35.97","290.14","64.1","67","96.4","200.18","True","1790352792.8374","1790352802.3647","13.53","9.3561","9.5257","0.1695","12726827532738.621","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2025","1702.1","1665","1725","9251","9251","9251","False","-322.9","below","274.11","112.14","290.06","65.1","67","99.2","207.32","True","1790352814.5062","1790352824.0014","13.595","9.3391","9.4935","0.1544","12750083863127.373","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2130","1707.4","1695","1725","9251","9251","9251","False","-422.6","below","271.88","96.54","291.23","65.1","67","95.8","206.14","True","1790352836.0557","1790352845.5722","13.574","9.35","9.5128","0.1627","12735103879569.908","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
