target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6112.090165027635,153.47,9251.0,1790352244.2229,1790352259.23,0.812,1335.0,30,-420
960,960.0,6857.568644426359,165.25,9251.0,1790352271.2855,1790352284.6339,0.812,1335.0,27,-420
1065,1065.0,7598.052871854864,175.7,9251.0,1790352296.6869,1790352308.6886,0.812,1335.0,24,-420
1170,1170.0,8343.740584972418,189.46,9251.0,1790352320.4736,1790352331.4505,0.812,1335.0,22,-420
1275,1275.0,9061.717913037659,194.9,9251.0,1790352343.2297,1790352353.3086,0.812,1335.0,20,-420
1380,1380.0,9737.089481798363,208.99,8754.5,1790352365.4348,1790352374.868,0.819,1335.0,19,-420
1485,1485.0,10124.19078546217,217.12,9251.0,1790352386.9712,1790352396.0219,0.812,1410.0,18,-420
1605,1605.0,9787.266929665006,232.17,9251.0,1790352408.1029,1790352417.4509,0.856,1515.0,19,-420
1710,1710.0,9874.897407325574,248.4,9251.0,1790352429.8086,1790352439.0737,0.9,1620.0,18,-420
1815,1762.1,9845.86909573542,261.72,9265.7,1790352451.4099,1790352460.7018,0.931,1665.0,18,-420
1920,1760.3,9841.958983836508,276.37,9251.0,1790352472.9214,1790352482.2009,0.928,1665.0,18,-420
2025,1762.1,9849.1281874429,271.09,9251.0,1790352494.0666,1790352503.3581,0.925,1665.0,19,-420
2130,1771.8,9849.521841390733,269.75,9251.0,1790352515.6053,1790352524.8861,0.931,1665.0,18,-420
