timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-20T18:46:58.2673936-07:00,0.1,1252,7001,19.78,37,5,5,0,1478,0x0000000000000000,None
2026-08-20T18:46:59.3318632-07:00,1.2,1297,7001,20.20,37,5,4,0,1479,0x0000000000000000,None
2026-08-20T18:47:00.3762655-07:00,2.2,1312,7001,20.23,37,5,4,0,1479,0x0000000000000000,None
2026-08-20T18:47:01.4254815-07:00,3.3,1230,7001,19.75,38,6,5,0,1485,0x0000000000000000,None
2026-08-20T18:47:02.4718504-07:00,4.3,1237,7001,19.84,38,6,5,0,1487,0x0000000000000000,None
2026-08-20T18:47:03.5172218-07:00,5.3,1312,7001,20.30,38,6,5,0,1490,0x0000000000000000,None
2026-08-20T18:47:04.5706781-07:00,6.4,1260,7001,20.12,38,6,5,0,1491,0x0000000000000000,None
2026-08-20T18:47:05.6172754-07:00,7.4,1192,7001,19.64,38,6,5,0,1492,0x0000000000000000,None
2026-08-20T18:47:06.6652710-07:00,8.5,1245,7001,19.73,38,6,5,0,1492,0x0000000000000000,None
2026-08-20T18:47:07.7099195-07:00,9.5,1305,7001,20.03,38,5,4,0,1492,0x0000000000000000,None
2026-08-20T18:47:08.7566631-07:00,10.6,1290,7001,20.17,38,5,5,0,1480,0x0000000000000000,None
2026-08-20T18:47:09.8004691-07:00,11.6,1200,7001,19.70,38,6,5,0,1487,0x0000000000000000,None
2026-08-20T18:47:10.8474287-07:00,12.7,1222,7001,19.75,38,5,5,0,1487,0x0000000000000000,None
2026-08-20T18:47:11.9014290-07:00,13.7,1312,7001,20.32,38,5,5,0,1487,0x0000000000000000,None
2026-08-20T18:47:12.9415410-07:00,14.8,1282,7001,20.23,38,5,4,0,1487,0x0000000000000000,None
2026-08-20T18:47:13.9865518-07:00,15.8,1162,7001,19.53,38,5,5,0,1479,0x0000000000000000,None
2026-08-20T18:47:15.0304659-07:00,16.9,1260,7001,19.92,38,5,5,0,1488,0x0000000000000000,None
2026-08-20T18:47:16.0681693-07:00,17.9,1290,7001,20.16,38,4,4,0,1487,0x0000000000000000,None
2026-08-20T18:47:17.1137765-07:00,18.9,1245,7001,19.64,38,4,4,0,1479,0x0000000000000000,None
2026-08-20T18:47:18.1635017-07:00,20,1132,7001,19.18,38,4,4,0,1479,0x0000000000000000,None
2026-08-20T18:47:19.2074791-07:00,21,1222,7001,19.41,38,5,4,0,1475,0x0000000000000000,None
2026-08-20T18:47:20.2578183-07:00,22.1,1282,7001,19.82,38,5,4,0,1471,0x0000000000000000,None
2026-08-20T18:47:21.3094654-07:00,23.1,1245,7001,19.70,38,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:22.3535459-07:00,24.2,1140,7001,19.21,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:23.3987532-07:00,25.2,1222,7001,19.31,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:24.4437996-07:00,26.3,1275,7001,19.77,38,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:25.4940716-07:00,27.3,1177,7001,19.42,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:26.5438083-07:00,28.4,1170,7001,19.19,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:27.5906006-07:00,29.4,1252,7001,19.60,38,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:28.6376560-07:00,30.5,1275,7001,19.89,38,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:29.6838801-07:00,31.5,1200,7001,19.45,38,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:30.7285646-07:00,32.6,1170,7001,19.18,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:31.7700301-07:00,33.6,1222,7001,19.67,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:32.8200129-07:00,34.7,1252,7001,20.01,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:33.8671842-07:00,35.7,1185,7001,19.49,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:34.9082958-07:00,36.7,1147,7001,19.32,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:35.9520935-07:00,37.8,1230,7001,19.82,39,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:36.9982903-07:00,38.8,1222,7001,19.83,38,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:38.0446233-07:00,39.9,1140,7001,19.25,38,5,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:39.0918812-07:00,40.9,1200,7001,19.36,39,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:40.1315693-07:00,42,1260,7001,19.79,39,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:41.1741469-07:00,43,1237,7001,19.71,39,4,4,0,1467,0x0000000000000000,None
2026-08-20T18:47:42.2241714-07:00,44.1,1125,7001,19.24,39,4,4,0,1467,0x0000000000000000,None
