timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-20T18:44:26.2220606-07:00,0,1222,7001,20.47,41,5,4,31,1493,0x0000000000000000,None
2026-08-20T18:44:27.2771455-07:00,1.1,1147,7001,20.16,41,5,5,31,1493,0x0000000000000000,None
2026-08-20T18:44:28.3311622-07:00,2.1,2070,16301,34.12,45,99,93,31,4704,0x0000000000000000,None
2026-08-20T18:44:29.3803840-07:00,3.2,2752,16301,101.08,46,99,93,31,4705,0x0000000000000000,None
2026-08-20T18:44:30.4293981-07:00,4.2,2752,16301,98.05,45,54,50,31,4705,0x0000000000000000,None
2026-08-20T18:44:31.4772079-07:00,5.3,2752,16301,101.56,47,99,93,31,4705,0x0000000000000000,None
2026-08-20T18:44:32.5168695-07:00,6.3,2752,16301,98.99,47,99,93,31,4705,0x0000000000000000,None
2026-08-20T18:44:33.5681216-07:00,7.4,2752,16301,101.65,47,99,93,31,4706,0x0000000000000000,None
2026-08-20T18:44:34.6203051-07:00,8.4,2752,16301,98.72,47,99,94,31,4706,0x0000000000000000,None
2026-08-20T18:44:35.6581903-07:00,9.4,2752,16301,101.82,47,99,93,31,4706,0x0000000000000000,None
2026-08-20T18:44:36.7073860-07:00,10.5,2752,16301,99.68,47,99,93,31,4707,0x0000000000000000,None
2026-08-20T18:44:37.7468532-07:00,11.5,2752,16301,101.96,47,99,93,31,4707,0x0000000000000000,None
2026-08-20T18:44:38.7983902-07:00,12.6,2752,16301,99.54,47,99,93,31,4707,0x0000000000000000,None
2026-08-20T18:44:39.8373249-07:00,13.6,2752,16301,101.99,48,99,93,31,4707,0x0000000000000000,None
2026-08-20T18:44:40.8840463-07:00,14.7,2760,16501,45.31,43,4,2,31,1489,0x0000000000000000,None
2026-08-20T18:44:41.9275294-07:00,15.7,2760,16501,31.47,43,4,2,31,1480,0x0000000000000000,None
2026-08-20T18:44:42.9758275-07:00,16.8,1297,7001,20.56,42,4,4,31,1475,0x0000000000000000,None
2026-08-20T18:44:44.0215549-07:00,17.8,1327,7001,20.58,42,4,4,31,1486,0x0000000000000000,None
2026-08-20T18:44:45.0726846-07:00,18.9,1410,7001,21.71,42,10,6,31,1487,0x0000000000000000,None
2026-08-20T18:44:46.1217875-07:00,19.9,1462,7001,22.32,41,5,4,31,1487,0x0000000000000000,None
2026-08-20T18:44:47.1746713-07:00,21,1320,7001,20.26,41,4,4,31,1483,0x0000000000000000,None
2026-08-20T18:44:48.2227569-07:00,22,1290,7001,20.11,41,4,4,31,1483,0x0000000000000000,None
2026-08-20T18:44:49.2700558-07:00,23.1,1320,7001,20.62,41,5,4,31,1480,0x0000000000000000,None
2026-08-20T18:44:50.3175861-07:00,24.1,1290,7001,20.77,41,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:51.3646886-07:00,25.1,1215,7001,20.27,41,4,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:52.4070775-07:00,26.2,1215,7001,20.01,41,4,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:53.4571481-07:00,27.2,1282,7001,20.60,41,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:54.5238626-07:00,28.3,1260,7001,20.52,40,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:55.5782959-07:00,29.4,1155,7001,20.01,40,4,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:56.6270273-07:00,30.4,1222,7001,20.24,40,4,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:57.6731826-07:00,31.5,1282,7001,20.68,40,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:58.7182625-07:00,32.5,1245,7001,20.42,40,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:44:59.7700192-07:00,33.6,1147,7001,19.97,40,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:45:00.8179150-07:00,34.6,1222,7001,20.13,40,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:45:01.8613065-07:00,35.6,1275,7001,20.61,40,5,4,31,1477,0x0000000000000000,None
2026-08-20T18:45:02.9100337-07:00,36.7,1387,7001,21.23,40,11,6,31,1482,0x0000000000000000,None
2026-08-20T18:45:03.9603072-07:00,37.7,1312,7001,20.93,40,4,4,31,1482,0x0000000000000000,None
2026-08-20T18:45:05.0091574-07:00,38.8,1717,7001,21.54,40,8,5,31,1487,0x0000000000000000,None
2026-08-20T18:45:06.0545079-07:00,39.8,1387,7001,21.00,40,5,4,31,1487,0x0000000000000000,None
2026-08-20T18:45:07.1023502-07:00,40.9,1365,7001,21.75,39,4,4,31,1483,0x0000000000000000,None
2026-08-20T18:45:08.1504291-07:00,41.9,1260,7001,20.09,40,8,5,31,1487,0x0000000000000000,None
2026-08-20T18:45:09.2013815-07:00,43,1380,7001,20.91,39,4,4,31,1487,0x0000000000000000,None
2026-08-20T18:45:10.2522035-07:00,44,1342,7001,20.62,39,4,4,31,1483,0x0000000000000000,None
