timestamp_iso,elapsed_seconds,sm_clock_mhz,memory_clock_mhz,power_draw_w,temperature_c,gpu_utilization_pct,memory_utilization_pct,fan_speed_pct,memory_used_mb,throttle_bitmask,throttle_reasons
2026-08-20T18:43:40.0711968-07:00,0,2745,16301,102.36,53,99,93,31,1461,0x0000000000000000,None
2026-08-20T18:43:41.1223103-07:00,1.1,2760,16501,39.42,49,4,2,31,1461,0x0000000000000000,None
2026-08-20T18:43:42.1670200-07:00,2.1,2707,16501,32.70,48,5,2,31,1461,0x0000000000000000,None
2026-08-20T18:43:43.2109948-07:00,3.1,1440,7001,23.68,47,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:44.2591264-07:00,4.2,1417,7001,22.23,47,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:45.3040017-07:00,5.2,1350,7001,21.97,47,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:46.3533277-07:00,6.3,1230,7001,21.39,46,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:47.3958966-07:00,7.3,1282,7001,21.26,46,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:48.4422963-07:00,8.4,1335,7001,21.92,46,6,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:49.4889868-07:00,9.4,1267,7001,21.43,46,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:50.5374334-07:00,10.5,1192,7001,20.79,45,5,4,31,1462,0x0000000000000000,None
2026-08-20T18:43:51.5891919-07:00,11.5,1297,7001,21.32,45,5,4,31,1468,0x0000000000000000,None
2026-08-20T18:43:52.6405991-07:00,12.6,1305,7001,21.72,45,5,4,31,1468,0x0000000000000000,None
2026-08-20T18:43:53.6793480-07:00,13.6,1260,7001,21.27,45,5,4,31,1468,0x0000000000000000,None
2026-08-20T18:43:54.7314119-07:00,14.7,1170,7001,20.69,45,5,5,31,1468,0x0000000000000000,None
2026-08-20T18:43:55.7834408-07:00,15.7,1252,7001,20.92,45,5,4,31,1468,0x0000000000000000,None
2026-08-20T18:43:56.8217079-07:00,16.8,1342,7001,21.61,44,6,5,31,1473,0x0000000000000000,None
2026-08-20T18:43:57.8653427-07:00,17.8,1297,7001,21.56,44,5,4,31,1483,0x0000000000000000,None
2026-08-20T18:43:58.9144803-07:00,18.8,1185,7001,20.88,44,5,5,31,1485,0x0000000000000000,None
2026-08-20T18:43:59.9588158-07:00,19.9,1237,7001,21.09,44,6,5,31,1484,0x0000000000000000,None
2026-08-20T18:44:01.0065180-07:00,20.9,1290,7001,21.53,44,6,5,31,1484,0x0000000000000000,None
2026-08-20T18:44:02.0508430-07:00,22,1222,7001,20.98,43,6,5,31,1482,0x0000000000000000,None
2026-08-20T18:44:03.0946134-07:00,23,1170,7001,20.69,43,6,5,31,1481,0x0000000000000000,None
2026-08-20T18:44:04.1377933-07:00,24.1,1297,7001,21.21,43,5,4,31,1482,0x0000000000000000,None
2026-08-20T18:44:05.1799598-07:00,25.1,1282,7001,21.38,43,5,5,31,1482,0x0000000000000000,None
2026-08-20T18:44:06.2268164-07:00,26.2,1222,7001,20.89,43,5,5,31,1482,0x0000000000000000,None
2026-08-20T18:44:07.2668674-07:00,27.2,1155,7001,20.43,43,5,5,31,1482,0x0000000000000000,None
2026-08-20T18:44:08.3130400-07:00,28.2,1237,7001,20.80,43,5,5,31,1481,0x0000000000000000,None
2026-08-20T18:44:09.3607102-07:00,29.3,1282,7001,21.23,42,5,4,31,1488,0x0000000000000000,None
2026-08-20T18:44:10.4102943-07:00,30.3,1305,7001,21.33,42,5,5,31,1490,0x0000000000000000,None
2026-08-20T18:44:11.4580456-07:00,31.4,1222,7001,20.44,42,5,4,31,1489,0x0000000000000000,None
2026-08-20T18:44:12.5076670-07:00,32.4,1297,7001,20.87,42,5,4,31,1489,0x0000000000000000,None
2026-08-20T18:44:13.5513735-07:00,33.5,1282,7001,20.98,42,5,4,31,1489,0x0000000000000000,None
2026-08-20T18:44:14.5922977-07:00,34.5,1200,7001,20.44,42,5,4,31,1490,0x0000000000000000,None
2026-08-20T18:44:15.6389863-07:00,35.6,1200,7001,20.16,42,5,5,31,1490,0x0000000000000000,None
2026-08-20T18:44:16.6889497-07:00,36.6,1267,7001,20.78,42,5,5,31,1490,0x0000000000000000,None
2026-08-20T18:44:17.7322965-07:00,37.7,1267,7001,20.85,41,4,4,31,1490,0x0000000000000000,None
2026-08-20T18:44:18.7768121-07:00,38.7,1200,7001,20.33,41,5,4,31,1489,0x0000000000000000,None
2026-08-20T18:44:19.8250829-07:00,39.8,1192,7001,20.34,41,5,4,31,1489,0x0000000000000000,None
2026-08-20T18:44:20.8690596-07:00,40.8,1312,7001,20.90,41,5,5,31,1490,0x0000000000000000,None
2026-08-20T18:44:21.9149577-07:00,41.9,1282,7001,20.90,41,5,4,31,1491,0x0000000000000000,None
2026-08-20T18:44:22.9649900-07:00,42.9,1170,7001,20.10,41,5,5,31,1490,0x0000000000000000,None
2026-08-20T18:44:24.0163282-07:00,44,1222,7001,20.44,41,6,5,31,1489,0x0000000000000000,None
2026-08-20T18:44:25.0583069-07:00,45,1282,7001,20.90,41,6,5,31,1489,0x0000000000000000,None
