"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","73.21","50.21","74.79","55","56","98.4","69.2","True","42.451","36.4041","37.0482","0.6441","3624355589252.345","FLOP/s","True","66","75","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","78.14","51.24","86.64","55","56","97.9","72.72","True","38.458","32.3695","32.9895","0.62","4076100987152.3057","FLOP/s","True","59","68","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","91.66","67.92","94.18","56.6","58","96.8","84.75","True","34.736","28.9575","29.6112","0.6536","4556372968947.354","FLOP/s","True","52","61","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","99.97","69.09","104.22","58.3","60","97.8","91.45","True","32.128","26.4498","27.0755","0.6257","4988370585493.492","FLOP/s","True","48","57","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","114.96","80.38","117.75","60.5","62","97.6","103.53","True","30.492","24.4688","25.1502","0.6814","5392234167725.301","FLOP/s","True","45","54","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","128.64","112.78","131.54","62.4","64","97.7","113.39","True","28.176","22.6616","23.1252","0.4637","5822256890619.48","FLOP/s","True","41","50","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","145.3","47.97","151.08","64.8","67","97.8","127.7","True","26.53","21.1768","21.6871","0.5104","6230483359325.444","FLOP/s","True","38","47","0x0000000000000001;0x0000000000000000"
"1590","1589.6","1575","1590","6801","6801","6801","True","-0.4","none","168.71","120.67","174.58","67.7","70","95.8","146.82","True","25.317","19.8994","20.3596","0.4601","6630411287094.34","FLOP/s","True","37","45","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1695","1618.4","1590","1650","6801","6801","6801","False","-76.6","below","168.23","100.73","174.77","68.2","70","95.2","147.66","True","24.944","19.8804","20.2924","0.412","6636746159855.599","FLOP/s","True","37","45","0x0000000000000001;0x0000000000000004"
"1800","1617.6","1590","1800","6801","6801","6801","False","-182.4","below","169.22","117.78","182.64","68.6","70","97.3","150.95","True","24.849","19.9153","20.2996","0.3844","6625139688499.46","FLOP/s","True","37","45","0x0000000000000001;0x0000000000000004"
"1905","1615.9","1575","1755","6801","6801","6801","False","-289.1","below","167.65","113.87","174.14","69.1","71","95.9","147.48","True","25.186","19.9151","20.2776","0.3625","6625186494999.97","FLOP/s","True","37","45","0x0000000000000001;0x0000000000000004"
"2010","1618.4","1590","1860","6801","6801","6801","False","-391.6","below","167.68","126.4","175.23","69","70","97.6","148.06","True","24.891","19.9422","20.3356","0.3934","6616196462848.355","FLOP/s","True","37","45","0x0000000000000004;0x0000000000000600"
"2115","1618.3","1590","1860","6801","6801","6801","False","-496.7","below","165.98","107.72","173.09","69.1","70","98.2","148.18","True","25.046","19.9497","20.3526","0.403","6613714700854.645","FLOP/s","True","36","45","0x0000000000000004;0x0000000000000600"
