"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","57.87","57.54","58.18","52.9","53","96.7","52.7","True","24.878","19.1749","19.6036","0.4287","1872544618870.119","FLOP/s","True","35","44","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","59.53","50.81","60.19","51.9","52","97.8","54.02","True","22.19","17.0811","17.3395","0.2584","2102087669257.6455","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","66.32","55.24","67.72","51.9","52","97.9","58.48","True","20.357","15.1812","15.4237","0.2425","2365157245505.3374","FLOP/s","True","27","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","71.94","52.19","73.95","52.5","53","96.2","62.66","True","19.167","13.883","14.1422","0.2592","2586323539447.6123","FLOP/s","True","25","34","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","76.01","56.8","80.09","53.4","54","94.1","66.12","True","17.443","12.739","13.0014","0.2624","2818590346701.5317","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","87.66","73.79","89.1","54.5","56","93.7","73.3","True","16.983","11.7872","12.0361","0.2488","3046167991100.744","FLOP/s","True","22","30","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","99.62","95.07","100.33","56.4","58","94.2","81.73","True","15.783","10.9832","11.2019","0.2187","3269158918291.7734","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","6801","6801","6801","True","0","none","113.16","82.16","116.01","58.9","60","92.5","90.96","True","15.324","10.2871","10.4841","0.197","3490383640427.802","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","6801","6801","6801","True","0","none","137.9","131.76","139.17","61.8","63","94.5","111.09","True","14.186","9.6851","9.8918","0.2067","3707325055175.4146","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000000"
"1800","1792.9","1785","1800","6801","6801","6801","True","-7.1","none","158.71","110.27","168.15","64.6","66","92.8","126.51","True","13.669","9.2337","9.4441","0.2103","3888567985782.9136","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1805.3","1785","1830","6801","6801","6801","False","-99.7","below","162.41","158.98","167.55","65.2","66","93.7","126.88","True","13.917","9.2138","9.4085","0.1947","3896985633725.3994","FLOP/s","True","17","25","0x0000000000000001;0x0000000000000004"
"2010","1805.3","1785","1815","6801","6801","6801","False","-204.7","below","161.66","157.23","165.67","65.4","67","90.6","129.35","True","13.858","9.2237","9.4349","0.2113","3892810707291.509","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
"2115","1805.3","1785","1815","6801","6801","6801","False","-309.7","below","163.12","158.75","166.01","65.6","67","92.2","127.51","True","13.844","9.2175","9.416","0.1985","3895411491250.9756","FLOP/s","True","17","25","0x0000000000000004;0x0000000000000400"
