"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","73.07","55.81","74.18","54.9","55","97","65.23","True","21.491","16.953","17.3237","0.3707","3574066282862.314","FLOP/s","True","30","38","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","76.28","59.42","78.32","54.2","55","91.8","65.89","True","19.794","15.0962","15.4746","0.3784","4013684023570.9736","FLOP/s","True","28","35","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","85.07","60.58","87.96","54.8","56","95.5","72.01","True","18.193","13.4877","13.8003","0.3126","4492343931607.562","FLOP/s","True","24","32","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","97.08","85.77","98.43","55.8","57","90.6","80.52","True","16.983","12.3253","12.5698","0.2445","4916002124499.745","FLOP/s","True","23","30","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","106.2","75.4","109.63","57.2","58","93.6","86.68","True","15.921","11.356","11.612","0.256","5335623385532.35","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","120.11","116.47","121.24","58.7","60","87.2","98.16","True","14.692","10.4693","10.6945","0.2252","5787516113498.478","FLOP/s","True","19","26","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","136.49","130.18","139.83","60.3","62","88.9","106.17","True","14.187","9.8174","10.0357","0.2183","6171848557221.333","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","6801","6801","6801","True","0","none","156.21","136.36","159.24","62.3","65","87.9","119.06","True","13.526","9.2173","9.4291","0.2118","6573622424730.78","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1695","1662.4","1650","1680","6801","6801","6801","False","-32.6","below","169.84","166.56","173","64.2","66","89.9","129.11","True","13.438","8.9755","9.1901","0.2146","6750733808589.742","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"1800","1655.3","1635","1665","6801","6801","6801","False","-144.7","below","170.4","152.78","183.41","64.9","67","85.4","130.62","True","13.418","8.9683","9.1779","0.2096","6756125382035.108","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"1905","1664.1","1650","1800","6801","6801","6801","False","-240.9","below","164.61","108.65","197.76","64.8","67","86.5","127.27","True","13.379","8.9566","9.1618","0.2052","6764978505176.118","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000600;0x0000000000000004"
"2010","1652.6","1635","1680","6801","6801","6801","False","-357.4","below","168.92","130.67","176.72","65.2","67","89.6","130.52","True","13.391","8.9587","9.163","0.2043","6763374615631.481","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000600"
"2115","1657.9","1635","1680","6801","6801","6801","False","-457.1","below","168.84","154.76","175.55","65.6","67","86.7","130.38","True","13.489","8.9602","9.1825","0.2223","6762242081518.092","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000600"
