"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","86.47","85.22","87.17","55.7","56","91","73.11","True","16.55","12.384","12.6846","0.3006","157747306709.3047","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","90.02","89","90.74","55.2","56","92.2","72.56","True","15.968","11.5794","11.8093","0.2298","168707740894.85767","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","92.52","68.79","95.7","55.4","56","90.3","76.59","True","14.74","10.6963","10.9344","0.2381","182636845718.85068","FLOP/s","True","20","26","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","102.13","96.97","103.8","55.9","57","88.6","81.68","True","14.241","10.1086","10.3452","0.2366","193255151475.96262","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","107.62","105.76","108.5","56.8","58","85.9","86.9","True","13.653","9.6429","9.8668","0.2239","202588627417.83817","FLOP/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","115.11","108.93","116.48","57.8","59","89.4","89.55","True","13.683","9.2455","9.4352","0.1897","211296190228.6677","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","123.41","122.12","124.05","59.4","61","88.2","95.19","True","13.147","8.9822","9.1761","0.1939","217491331174.0888","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","6801","6801","6801","True","0","none","135.66","121.18","138.02","61.2","63","86.7","103.12","True","13.215","8.7812","8.9725","0.1913","222468950069.95383","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","6801","6801","6801","True","0","none","147.76","101","153.25","63.5","65","87.9","114.77","True","12.613","8.635","8.834","0.199","226236069737.78864","FLOP/s","True","16","22","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","6801","6801","6801","True","0","none","172.94","164.46","175.25","66.2","69","85.3","133.94","True","12.381","8.5233","8.7049","0.1816","229201117032.1472","FLOP/s","True","16","22","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1815.9","1770","1845","6801","6801","6801","False","-89.1","below","170.71","130.31","179.09","67.3","69","87.5","129.89","True","12.856","8.5226","8.7293","0.2068","229220171057.61008","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004"
"2010","1809.4","1740","1830","6801","6801","6801","False","-200.6","below","171.35","123.18","190.42","67.2","69","84.4","130.81","True","12.832","8.522","8.7219","0.1999","229235403109.4571","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004"
"2115","1818.8","1785","1845","6801","6801","6801","False","-296.2","below","170.04","107.44","179.48","67.2","69","86.2","129.69","True","12.934","8.522","8.7686","0.2465","229234066222.88535","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004;0x0000000000000400"
