"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","83.12","36.27","86.8","53.8","54","89.6","64.46","True","15.096","10.3971","10.6122","0.2151","367024866329.0309","byte/s","True","18","26","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","86.22","58.15","89.4","53.1","54","90.9","66.51","True","14.864","10.101","10.3582","0.2572","377782844362.27026","byte/s","True","18","26","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","92.86","81.35","94.41","53.2","54","86.3","74.8","True","13.653","9.6875","9.8988","0.2113","393910340205.268","byte/s","True","18","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","93.5","64.99","96.52","53.8","55","88.3","74.62","True","13.215","9.325","9.525","0.2","409222454280.576","byte/s","True","17","23","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","100.27","88.42","102.47","54.3","55","87.6","79.85","True","13.127","9.1706","9.3626","0.192","416114419077.7704","byte/s","True","17","23","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","103.73","102.81","104.6","55.1","56","88.6","82.68","True","13.219","9.1556","9.3548","0.1991","416793337545.38605","byte/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","106.75","73.82","109.46","56.6","58","88.4","84.9","True","13.084","9.1468","9.3596","0.2128","417195668441.92773","byte/s","True","17","23","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","6801","6801","6801","True","0","none","114.57","83.18","120.03","58.4","59","88.4","91.01","True","13.171","9.1286","9.3388","0.2102","418025234987.1913","byte/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1695","1695","1695","1695","6801","6801","6801","True","0","none","126.06","98.63","129.26","59.8","61","86.1","97.75","True","13.708","9.1317","9.3375","0.2059","417886158348.8872","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1800","1800","1800","1800","6801","6801","6801","True","0","none","139.62","130.34","143.39","62.6","64","85.9","110.15","True","13.081","9.1175","9.3195","0.2021","418536549444.52637","byte/s","True","16","23","0x0000000000000001;0x0000000000000000"
"1905","1905","1905","1905","6801","6801","6801","True","0","none","163.81","143.88","169.15","66.2","69","88.2","128.22","True","13.154","9.1231","9.3179","0.1948","418278732375.61115","byte/s","True","17","23","0x0000000000000001;0x0000000000000000"
"2010","1905.9","1905","1920","6801","6801","6801","False","-104.1","below","160.08","102.72","169.28","66.2","69","84.5","123.08","True","13.398","9.1183","9.3349","0.2166","418499291808.3819","byte/s","True","17","24","0x0000000000000001;0x0000000000000404;0x0000000000000400;0x0000000000000000"
"2115","1897.5","1890","1905","6801","6801","6801","False","-217.5","below","162.02","151.61","164.94","66.9","68","89.1","120.72","True","13.524","9.1425","9.337","0.1944","417389911906.7737","byte/s","True","16","24","0x0000000000000404;0x0000000000000400"
