"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","94.7","75.16","96.73","56","57","91.4","81.77","True","18.815","14.5659","14.9035","0.3377","2623993040899.505","FLOP/s","True","27","33","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","101.83","90.54","105.12","56","57","89.1","86.25","True","17.031","12.8882","13.1938","0.3056","2965557832071.849","FLOP/s","True","24","30","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","108.31","84.17","111.37","56.7","58","88.2","90.27","True","15.839","11.6565","11.9367","0.2803","3278926725488.233","FLOP/s","True","22","28","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","122.71","116.91","123.88","58","59","90.5","100.04","True","14.705","10.6604","10.9595","0.2991","3585287133190.889","FLOP/s","True","20","26","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","135.01","111.06","137.94","59.4","61","88.2","104.76","True","14.101","9.8626","10.0476","0.185","3875311453145.8184","FLOP/s","True","18","25","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","146.21","105.85","151.28","61","63","86.1","111.57","True","13.757","9.2316","9.4551","0.2235","4140200219388.738","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","162.81","157.11","165.52","62.6","65","85.1","123.55","True","13.497","9.0846","9.2786","0.194","4207207729701.868","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1559.1","1545","1575","6801","6801","6801","False","-30.9","below","170.31","128.41","176.91","63.8","66","86.8","132.56","True","13.038","9.1043","9.2994","0.1951","4198076292116.0737","FLOP/s","True","17","23","0x0000000000000001;0x0000000000000004"
"1695","1556.2","1530","1590","6801","6801","6801","False","-138.8","below","172.44","168.05","176.57","64.4","66","86.5","134.4","True","13.072","9.1021","9.2826","0.1805","4199088159241.754","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004"
"1800","1574.1","1545","1800","6801","6801","6801","False","-225.9","below","167.55","115.26","176.85","64.8","66","86.3","131.68","True","13.023","9.0993","9.3139","0.2147","4200415270213.431","FLOP/s","True","17","23","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1905","1571.5","1545","1830","6801","6801","6801","False","-333.5","below","170.96","163.55","175.83","64.5","67","85.6","131.65","True","13.41","9.1013","9.3155","0.2142","4199458501174.1265","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004"
"2010","1575","1545","1875","6801","6801","6801","False","-435","below","171.36","152.92","186.99","65.2","67","87.9","132.15","True","13.552","9.0985","9.3196","0.2212","4200781552452.9707","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000004;0x0000000000000400"
"2115","1575.9","1530","1860","6801","6801","6801","False","-539.1","below","169.57","113.11","194.02","64.5","66","87","133.02","True","13.199","9.1001","9.3092","0.2091","4200045728751.184","FLOP/s","True","17","24","0x0000000000000004;0x0000000000000400"
