"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","6801","6801","6801","True","0","none","83","78.86","83.69","55.3","56","90.9","71.77","True","20.477","16.0481","16.4216","0.3735","3430892389648.5664","FLOP/s","True","29","36","0x0000000000000001;0x0000000000000000"
"960","960","960","960","6801","6801","6801","True","0","none","87.12","86.28","87.68","54.7","56","90.6","74.61","True","18.672","14.3084","14.6244","0.316","3848053280216.6597","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","6801","6801","6801","True","0","none","92.76","38.61","97.23","55.2","56","89.1","77.62","True","17.547","12.7782","13.1272","0.349","4308870549962.158","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","6801","6801","6801","True","0","none","105.06","97.95","107.09","56.4","58","89.6","87.03","True","15.879","11.6753","11.9071","0.2318","4715904959463.957","FLOP/s","True","21","28","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","6801","6801","6801","True","0","none","114.2","109.54","115.83","57.8","59","90.8","91.51","True","15.29","10.7632","11.01","0.2468","5115545977654.848","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","6801","6801","6801","True","0","none","121.84","41.64","128.82","59.3","61","87.2","98.53","True","14.122","9.9679","10.1638","0.1959","5523672321834.385","FLOP/s","True","19","25","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","6801","6801","6801","True","0","none","144.3","129.96","149.44","61.4","63","85.6","114.19","True","13.509","9.3165","9.5289","0.2124","5909913316297.26","FLOP/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1590","1590","1590","1590","6801","6801","6801","True","0","none","168.55","159.27","173.73","63.9","66","86.2","126.02","True","13.012","8.7258","8.9365","0.2107","6309968194610.658","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1695","1627.5","1605","1650","6801","6801","6801","False","-67.5","below","167.46","116.05","175.36","64.1","66","87.3","125.7","True","13.091","8.686","8.8911","0.2051","6338864182304.302","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004"
"1800","1630.3","1605","1710","6801","6801","6801","False","-169.7","below","169.26","145.45","182","64.4","66","85.9","128.06","True","13.034","8.6916","8.8834","0.1918","6334759722955.163","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004"
"1905","1622.8","1605","1635","6801","6801","6801","False","-282.2","below","170.91","149.2","192","64.9","67","86.3","132.07","True","12.939","8.7124","8.9239","0.2115","6319674914063.784","FLOP/s","True","16","23","0x0000000000000001;0x0000000000000004"
"2010","1615.3","1590","1635","6801","6801","6801","False","-394.7","below","169.78","140.69","186.65","65","67","85.2","130.14","True","12.825","8.7102","8.9155","0.2053","6321287887816.403","FLOP/s","True","16","23","0x0000000000000004;0x0000000000000400"
"2115","1620","1575","1635","6801","6801","6801","False","-495","below","166.14","110.74","173.48","65","67","86.5","129.07","True","12.916","8.7138","8.9442","0.2303","6318636432506.62","FLOP/s","True","16","23","0x0000000000000004;0x0000000000000400"
