"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","133.94","61.83","140.63","56.1","58","96.9","114.33","True","1790356662.531","1790356681.586","23.364","18.7728","19.054","0.2811","6694289592247.904","FLOP/s","True","35","43","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","140.16","26.03","148.27","56.9","58","97.3","118.18","True","1790356693.9462","1790356710.9886","21.128","16.7183","17.0484","0.3301","7516952780483.844","FLOP/s","True","31","39","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","151.27","54.24","159.39","57.6","59","97.5","125.21","True","1790356723.2014","1790356738.5343","19.504","15.0608","15.3376","0.2768","8344230650050.488","FLOP/s","True","28","36","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","159.73","46.19","169.33","57.3","58","98.4","129.56","True","1790356750.7555","1790356764.7184","17.899","13.7079","13.9578","0.2499","9167771122165.781","FLOP/s","True","26","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","169.92","62.97","180.48","58.3","60","98.1","135.66","True","1790356776.64","1790356789.454","16.782","12.5841","12.8209","0.2368","9986463807068.725","FLOP/s","True","24","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","8867.3","810","9251","True","0","none","177.02","20.03","189.27","58","60","93.8","139.09","True","1790356801.5767","1790356813.393","15.739","11.6282","11.8105","0.1823","10807400219327.99","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","182.56","29.46","198.5","58.6","60","97.7","142.51","True","1790356825.3621","1790356836.3585","15.191","10.8051","10.995","0.1899","11630695718798.633","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1605","1514.2","1500","1515","9251","9251","9251","False","-90.8","below","191.11","70.88","203.76","58.9","60","98.4","147.1","True","1790356848.5966","1790356859.4013","14.667","10.6013","10.7985","0.1972","11854287723062.371","FLOP/s","True","20","27","0x0000000000000024;0x0000000000000001;0x0000000000000000"
"1710","1513.5","1485","1515","9251","9251","9251","False","-196.5","below","187.13","32.47","203.32","58.9","61","95.8","145.52","True","1790356871.3386","1790356882.152","15.217","10.6043","10.8182","0.214","11850951638971.234","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"1815","1513.5","1485","1515","9251","9251","9251","False","-301.5","below","189.15","47.85","203.83","59","61","100","147.53","True","1790356894.7288","1790356905.5232","15.253","10.6045","10.7978","0.1933","11850706785839.566","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
"1920","1513.5","1485","1515","9251","9251","9251","False","-406.5","below","188.55","44.75","203.52","59","61","98","145.14","True","1790356917.8396","1790356928.6276","14.637","10.6067","10.795","0.1883","11848272885721.84","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"2025","1514.2","1500","1515","9251","9251","9251","False","-510.8","below","193.37","95.46","202.82","58.8","60","98.1","148.66","True","1790356940.5146","1790356951.3173","14.648","10.602","10.8047","0.2027","11853491958564.13","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"2130","1513.5","1485","1515","9251","9251","9251","False","-616.5","below","188.06","43.65","203.03","58.7","61","98.1","145.73","True","1790356963.3343","1790356974.1216","15.156","10.6036","10.7894","0.1858","11851727614242.785","FLOP/s","True","20","28","0x0000000000000001;0x0000000000000000"
