target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6433.6864894496275,145.48,9251.0,1790356336.3398,1790356355.2084,0.819,1335.0,37,-420
960,960.0,7221.133492424821,156.26,9251.0,1790356367.1181,1790356383.9323,0.819,1335.0,34,-420
1065,1065.0,8009.319357062338,167.76,9251.0,1790356395.8422,1790356410.9968,0.819,1335.0,31,-420
1170,1170.0,8787.417411737737,176.52,9251.0,1790356422.8664,1790356436.6616,0.819,1335.0,28,-420
1275,1275.0,9525.380994186571,184.79,9251.0,1790356448.8104,1790356461.5658,0.819,1335.0,25,-420
1380,1380.0,10274.286184323235,191.84,9251.0,1790356473.704,1790356485.493,0.812,1335.0,23,-420
1485,1485.0,11137.873209699774,206.92,9251.0,1790356497.4287,1790356508.3299,0.812,1410.0,22,-420
1605,1513.4,11359.600317443152,206.53,9251.0,1790356520.1278,1790356530.8369,0.819,1440.0,22,-420
1710,1513.4,11347.886101028673,208.67,9251.0,1790356542.8636,1790356553.5578,0.819,1440.0,21,-420
1815,1513.4,11358.995643795924,208.96,9251.0,1790356565.5478,1790356576.2255,0.819,1440.0,21,-420
1920,1513.4,11355.891149151326,204.28,9251.0,1790356588.261,1790356598.9528,0.819,1440.0,21,-420
2025,1514.2,11355.084808577643,211.77,9251.0,1790356610.8886,1790356621.5616,0.819,1440.0,22,-420
2130,1513.4,11355.571999585503,204.57,9251.0,1790356633.7492,1790356644.4258,0.819,1440.0,21,-420
