"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","145.48","19.25","153.33","56.5","59","96.8","123.8","True","1790356336.3398","1790356355.2084","22.752","18.5079","18.8678","0.36","6433686489449.628","FLOP/s","True","35","42","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","156.26","43.56","164.01","57","58","97.5","130.51","True","1790356367.1181","1790356383.9323","20.668","16.4896","16.8091","0.3195","7221133492424.821","FLOP/s","True","31","38","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","167.76","81.44","175.42","58","59","97.6","137.48","True","1790356395.8422","1790356410.9968","18.945","14.8669","15.1496","0.2827","8009319357062.338","FLOP/s","True","28","35","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","176.52","81.24","184.97","58","59","98.4","142.73","True","1790356422.8664","1790356436.6616","17.889","13.5505","13.7981","0.2477","8787417411737.736","FLOP/s","True","25","33","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","184.79","20.61","195.71","57.8","59","97","147.31","True","1790356448.8104","1790356461.5658","16.762","12.5007","12.7559","0.2552","9525380994186.57","FLOP/s","True","23","31","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","191.84","47.24","206.67","58.5","60","96.5","150.36","True","1790356473.704","1790356485.493","15.678","11.5895","11.794","0.2045","10274286184323.234","FLOP/s","True","22","29","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","206.92","97.19","218.67","59.4","61","100","158.81","True","1790356497.4287","1790356508.3299","14.694","10.6909","10.8982","0.2073","11137873209699.773","FLOP/s","True","20","27","0x0000000000000001;0x0000000000000000"
"1605","1513.4","1485","1515","9251","9251","9251","False","-91.6","below","206.53","60","223.35","59.3","61","95.7","158.9","True","1790356520.1278","1790356530.8369","14.648","10.4822","10.7076","0.2254","11359600317443.152","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1710","1513.4","1485","1515","9251","9251","9251","False","-196.6","below","208.67","23.77","223.7","59.1","61","96.8","160.4","True","1790356542.8636","1790356553.5578","14.667","10.493","10.698","0.205","11347886101028.672","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000000"
"1815","1513.4","1485","1515","9251","9251","9251","False","-301.6","below","208.96","71.91","223.55","59.4","61","97.9","160.73","True","1790356565.5478","1790356576.2255","14.59","10.4828","10.6744","0.1916","11358995643795.924","FLOP/s","True","19","27","0x0000000000000024;0x0000000000000001;0x0000000000000000"
"1920","1513.4","1485","1515","9251","9251","9251","False","-406.6","below","204.28","34","223.65","59.5","61","98.3","157.33","True","1790356588.261","1790356598.9528","14.641","10.4856","10.6953","0.2097","11355891149151.326","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"2025","1514.2","1500","1515","9251","9251","9251","False","-510.8","below","211.77","97.91","223.17","59.8","61","100","162.69","True","1790356610.8886","1790356621.5616","14.705","10.4864","10.674","0.1876","11355084808577.643","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"2130","1513.4","1485","1515","9251","9251","9251","False","-616.6","below","204.57","32.76","222.94","59.4","61","97.9","157.55","True","1790356633.7492","1790356644.4258","14.619","10.4859","10.6795","0.1936","11355571999585.504","FLOP/s","True","19","27","0x0000000000000001;0x0000000000000024;0x0000000000000000"
