target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,6694.289592247905,133.94,9251.0,1790356662.531,1790356681.586,0.819,1335.0,38,-420
960,960.0,7516.9527804838435,140.16,9251.0,1790356693.9462,1790356710.9886,0.819,1335.0,34,-420
1065,1065.0,8344.230650050487,151.27,9251.0,1790356723.2014,1790356738.5343,0.819,1335.0,31,-420
1170,1170.0,9167.771122165781,159.73,9251.0,1790356750.7555,1790356764.7184,0.819,1335.0,28,-420
1275,1275.0,9986.463807068725,169.92,9251.0,1790356776.64,1790356789.454,0.819,1335.0,26,-420
1380,1380.0,10807.40021932799,177.02,8867.3,1790356801.5767,1790356813.393,0.819,1335.0,24,-420
1485,1485.0,11630.695718798634,182.56,9251.0,1790356825.3621,1790356836.3585,0.812,1410.0,22,-420
1605,1514.2,11854.28772306237,191.11,9251.0,1790356848.5966,1790356859.4013,0.819,1440.0,21,-420
1710,1513.5,11850.951638971233,187.13,9251.0,1790356871.3386,1790356882.152,0.819,1440.0,22,-420
1815,1513.5,11850.706785839566,189.15,9251.0,1790356894.7288,1790356905.5232,0.819,1440.0,21,-420
1920,1513.5,11848.272885721839,188.55,9251.0,1790356917.8396,1790356928.6276,0.819,1440.0,22,-420
2025,1514.2,11853.491958564131,193.37,9251.0,1790356940.5146,1790356951.3173,0.819,1440.0,22,-420
2130,1513.5,11851.727614242785,188.06,9251.0,1790356963.3343,1790356974.1216,0.819,1440.0,21,-420
