"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"855","855","855","855","9251","9251","9251","True","0","none","132.92","19.15","146.93","53.1","55","97.8","99.98","True","1790354513.5449","1790354522.842","13.552","9.118","9.2971","0.1791","564731857216.4109","byte/s","True","17","25","0x0000000000000001;0x0000000000000000"
"960","960","960","960","9251","9251","9251","True","0","none","139.86","69.15","147.21","55.9","57","100","103.71","True","1790354535.1341","1790354544.3994","13.043","9.0914","9.2669","0.1755","566382742366.5107","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1065","1065","1065","1065","9251","9251","9251","True","0","none","140.6","60.34","150.77","57.6","58","99.9","104.23","True","1790354556.1969","1790354565.4339","12.992","9.0872","9.239","0.1518","566643171714.1293","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1170","1170","1170","1170","9251","9251","9251","True","0","none","140.66","55.47","149.72","55.5","56","99.1","104.74","True","1790354577.2451","1790354586.4955","13.027","9.0876","9.2449","0.1573","566620132039.1216","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1275","1275","1275","1275","9251","9251","9251","True","0","none","139.28","40.77","150.7","53.2","54","94.6","103.97","True","1790354598.3716","1790354607.6189","13.019","9.0713","9.2453","0.174","567636091337.3994","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1380","1380","1380","1380","9251","9251","9251","True","0","none","138.75","34.26","151.06","53.7","55","95.8","103.79","True","1790354619.4312","1790354628.6538","12.961","9.0714","9.2201","0.1487","567628538646.436","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1485","1485","1485","1485","9251","9251","9251","True","0","none","138.13","23.47","151.76","55.9","57","97.2","103.57","True","1790354640.5194","1790354649.7268","13.014","9.0627","9.2078","0.1451","568176764987.1475","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1605","1515","1515","1515","9251","9251","9251","False","-90","below","140.28","24.25","155.18","57.9","59","94.9","105.59","True","1790354661.6493","1790354670.8577","13.029","9.0565","9.2089","0.1524","568563179827.3728","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1710","1515","1515","1515","9251","9251","9251","False","-195","below","147.14","82.54","153.63","55.8","56","100","110.56","True","1790354682.6069","1790354691.8335","12.989","9.0618","9.2219","0.16","568228937597.4447","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1815","1485","1485","1485","9251","9251","9251","False","-330","below","144.56","69.57","152.51","53.7","54","100","108.63","True","1790354703.7127","1790354712.9463","13.062","9.0669","9.2283","0.1614","567911736201.4316","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"1920","1485","1485","1485","9251","9251","9251","False","-435","below","142.45","57.01","151.92","53.2","55","98.4","106.89","True","1790354724.7995","1790354734.0296","13.065","9.0567","9.2271","0.1703","568548954353.4646","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
"2025","1508.8","1485","1515","9251","9251","9251","False","-516.2","below","141.71","43.73","152.92","55.8","57","94.9","106.43","True","1790354745.9072","1790354755.1382","13.082","9.0636","9.2239","0.1603","568120790875.0651","byte/s","True","17","24","0x0000000000000001;0x0000000000000024;0x0000000000000000"
"2130","1515","1515","1515","9251","9251","9251","False","-615","below","140.58","25.37","155.69","57.7","59","96.9","105.87","True","1790354767.0867","1790354776.3165","13.053","9.0636","9.2287","0.1652","568120339564.6997","byte/s","True","17","24","0x0000000000000001;0x0000000000000000"
