target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,537.7839117595936,125.51,8782.1,1790354231.83,1790354241.1338,0.819,1335.0,18,-420
960,960.0,537.9607082853191,130.92,9251.0,1790354252.9581,1790354262.2534,0.819,1335.0,18,-420
1065,1065.0,538.4717294794243,130.21,9251.0,1790354274.0585,1790354283.3443,0.812,1335.0,18,-420
1170,1170.0,538.0685877730319,136.69,9251.0,1790354295.1518,1790354304.4485,0.812,1335.0,18,-420
1275,1275.0,538.376245291903,135.9,9251.0,1790354316.703,1790354325.9999,0.812,1335.0,18,-420
1380,1380.0,538.2806948227188,135.41,9251.0,1790354337.8108,1790354347.1113,0.812,1335.0,19,-420
1485,1485.0,538.7114938415025,135.48,9251.0,1790354358.8919,1790354368.1933,0.812,1410.0,19,-420
1605,1515.0,538.9686271892925,134.71,9251.0,1790354379.9774,1790354389.2521,0.819,1440.0,19,-420
1710,1515.0,539.069485057492,133.63,9251.0,1790354400.9862,1790354410.2773,0.819,1440.0,19,-420
1815,1515.0,538.7561075703167,137.74,9251.0,1790354422.0671,1790354431.3656,0.819,1440.0,19,-420
1920,1515.0,539.0734669856066,140.75,9251.0,1790354443.1571,1790354452.4409,0.819,1440.0,19,-420
2025,1515.0,539.0638903703189,140.3,9251.0,1790354464.6582,1790354473.9429,0.819,1440.0,19,-420
2130,1515.0,539.0130000016792,136.84,9251.0,1790354485.8582,1790354495.1457,0.819,1440.0,18,-420
