target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
855,855.0,1431.978648712037,124.46,9251.0,1790355707.076,1790355726.3094,0.819,1335.0,39,-420
960,960.0,1608.181226787533,132.25,9251.0,1790355738.4155,1790355755.5637,0.819,1335.0,34,-420
1065,1065.0,1783.4548296514715,137.37,9251.0,1790355767.6125,1790355783.084,0.819,1335.0,31,-420
1170,1170.0,1958.4610864590989,143.47,9251.0,1790355795.2838,1790355809.337,0.819,1335.0,28,-420
1275,1275.0,2132.176365583445,151.72,9251.0,1790355821.1801,1790355834.0872,0.819,1335.0,26,-420
1380,1380.0,2304.458372144985,159.86,9251.0,1790355846.0891,1790355858.0111,0.819,1335.0,24,-420
1485,1485.0,2479.9023419702953,168.91,9251.0,1790355869.919,1790355881.0195,0.819,1410.0,23,-420
1605,1512.0,2524.757156467981,165.77,9251.0,1790355893.2385,1790355904.1494,0.819,1440.0,22,-420
1710,1512.8,2523.4698920596734,170.48,9251.0,1790355916.404,1790355927.3416,0.819,1440.0,22,-420
1815,1512.8,2524.8278637731723,168.28,9251.0,1790355939.107,1790355950.0138,0.819,1440.0,21,-420
1920,1512.8,2522.3407129894194,171.74,9251.0,1790355961.8219,1790355972.74,0.819,1440.0,22,-420
2025,1512.8,2524.729346020839,167.93,9251.0,1790355984.5866,1790355995.4739,0.819,1440.0,21,-420
2130,1512.0,2523.5102478343215,170.22,9251.0,1790356007.7354,1790356018.6484,0.819,1440.0,21,-420
