"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.5","1230","1237","13801","13801","13801","True","-1.5","none","64.41","16.04","67.68","47.8","48","97.2","59.98","True","18.985","16.8689","17.1776","0.3087","3743567631435.0796","FLOP/s","True","32","35","0x0000000000000000"
"1395","1392.1","1387","1395","13801","13801","13801","True","-2.9","none","69.59","16.77","73.69","46.9","47","97.5","64.39","True","17.4","14.8389","15.0829","0.244","4255693206380.0054","FLOP/s","True","28","32","0x0000000000000000"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","74.34","20.64","79.17","46.8","47","97.6","68.23","True","15.695","13.3238","13.5572","0.2334","4739631955845.628","FLOP/s","True","25","29","0x0000000000000000"
"1702","1695","1695","1695","13210.5","810","13801","True","-7","none","82.76","15.05","90.18","47.7","49","94.8","75.23","True","14.105","11.9459","12.1417","0.1958","5286321484399.578","FLOP/s","True","22","26","0x0000000000000000"
"1852","1845","1845","1845","13182.4","810","13801","True","-7","none","96.23","16.35","105.43","49","50","91","86.25","True","12.956","10.904","11.0937","0.1897","5791434156932.921","FLOP/s","True","21","24","0x0000000000000000"
"2010","2002","2002","2002","13117.3","810","13801","True","-8","none","112.81","17.8","122.25","51.2","53","90.3","100.63","True","12.436","10.0051","10.1657","0.1606","6311791940730.2","FLOP/s","True","19","23","0x0000000000000000"
"2167","2143.6","2137","2160","13079.3","810","13801","True","-23.4","none","114.65","18.07","127.63","52.2","54","89.6","101.67","True","11.878","9.4599","9.6198","0.1599","6675533779962.499","FLOP/s","True","18","22","0x0000000000000000"
"2317","2310","2310","2310","13036.8","810","13801","True","-7","none","129.16","19.8","146.08","54.8","57","93.4","112.8","True","10.772","8.686","8.8339","0.148","7270331591924.722","FLOP/s","True","17","20","0x0000000000000000"
"2475","2464.8","2460","2467","13801","13801","13801","True","-10.2","none","149.76","24.24","168.3","57.6","60","94.4","131.59","True","10.812","8.379","8.5285","0.1495","7536717366312.5","FLOP/s","True","16","20","0x0000000000000000"
"2625","2550.1","2512","2617","13801","13801","13801","False","-74.9","below","164.68","48.19","182.12","59.6","62","94.8","142.81","True","10.279","8.2127","8.365","0.1523","7689248287820.484","FLOP/s","True","16","19","0x0000000000000000"
"2782","2563.9","2512","2760","13376","7001","13801","False","-218.1","below","159.8","28.9","181.02","60.2","63","93","139.14","True","10.289","8.2069","8.3357","0.1287","7694701077367.72","FLOP/s","True","16","19","0x0000000000000000"
"2932","2565.2","2512","2760","13801","13801","13801","False","-366.8","below","162.46","29.81","178.1","60.2","63","94.2","141.42","True","10.244","8.21","8.3453","0.1353","7691864800662.564","FLOP/s","True","16","19","0x0000000000000004;0x0000000000000000"
"3090","2546","2512","2760","13801","13801","13801","False","-544","below","165.52","56.77","180.96","60.7","63","93.9","144.02","True","10.269","8.2137","8.3563","0.1426","7688330303249.959","FLOP/s","True","16","19","0x0000000000000000"
