"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","13801","13801","13801","True","-0.7","none","34.69","23.46","35.5","45.5","46","98.4","32.71","True","23.837","20.8084","21.1768","0.3684","2882446295555.2393","FLOP/s","True","39","44","0x0000000000000400"
"1395","1393.4","1387","1395","13801","13801","13801","True","-1.6","none","37.41","26.45","38.34","44","44","99","34.94","True","21.092","18.4413","18.6942","0.2529","3252446389618.524","FLOP/s","True","35","39","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","39.21","25.22","40.25","43","43","97.1","36.31","True","19.482","16.5781","16.8584","0.2803","3617981220312.867","FLOP/s","True","31","36","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","44.2","27.09","45.56","43.6","44","96.6","40.56","True","17.842","14.8823","15.1541","0.2719","4030246479434.5107","FLOP/s","True","28","33","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","51.14","33.21","52.65","44.6","45","97.8","46.44","True","16.262","13.5271","13.695","0.1679","4434007778409.617","FLOP/s","True","25","30","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","60.97","43.28","63.64","46","46","97.8","54.71","True","15.153","12.2738","12.4613","0.1875","4886755206078.249","FLOP/s","True","23","28","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","64.1","41.97","66.03","46.5","47","97.3","57.01","True","14.092","11.5473","11.7017","0.1543","5194204087148.518","FLOP/s","True","21","26","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","71.55","45.14","74.19","48","49","97.7","62.75","True","12.974","10.6934","10.8287","0.1353","5608987983483.956","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","84.86","52.04","88.37","49.9","51","99.1","73.82","True","12.419","9.8746","10.0302","0.1555","6074061034298.582","FLOP/s","True","18","23","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","99.4","63.58","103.13","53.1","54","99","85.36","True","11.917","9.3753","9.513","0.1377","6397564777431.144","FLOP/s","True","17","22","0x0000000000000400"
"2782","2751.6","2745","2752","13801","13801","13801","False","-30.4","below","112.64","75.17","117.2","55.6","57","97.3","96.56","True","11.357","8.921","9.0726","0.1516","6723385400341.618","FLOP/s","True","16","21","0x0000000000000400"
"2932","2752","2752","2752","13801","13801","13801","False","-180","below","113.62","71.1","119.58","56.4","57","97.4","97.41","True","11.395","8.7984","8.9432","0.1447","6817054146873.366","FLOP/s","True","16","21","0x0000000000000400"
"3090","2752","2752","2752","13801","13801","13801","False","-338","below","115.27","88.42","119.47","56.8","58","98.1","99.32","True","11.378","8.8202","8.9745","0.1543","6800221710595.634","FLOP/s","True","16","21","0x0000000000000400"
