"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.4","1230","1237","13801","13801","13801","True","-0.6","none","53.94","30.74","55.8","46.9","47","97.9","49.71","True","21.154","18.0349","18.3571","0.3222","7315887014398.381","FLOP/s","True","34","39","0x0000000000000400"
"1395","1389.9","1387","1395","13801","13801","13801","True","-5.1","none","58.54","38.11","60.32","46.9","47","99.1","53.28","True","18.459","15.7911","16.02","0.2289","8355409930642.625","FLOP/s","True","30","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","64.53","43.31","67.69","47.1","48","99","58.3","True","17.311","14.3046","14.5344","0.2298","9223678466912.928","FLOP/s","True","27","32","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","71.34","27.05","75.25","48.5","49","98.2","63.62","True","15.733","12.8844","13.1201","0.2357","10240438063606.666","FLOP/s","True","24","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","87.64","51.06","92.86","50.5","52","98.5","76.64","True","14.067","11.6542","11.7882","0.1339","11321318658748.623","FLOP/s","True","22","26","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","100.96","40.08","108.15","52.9","54","98.4","87.82","True","13.532","10.6551","10.8122","0.1571","12382889277909.229","FLOP/s","True","20","25","0x0000000000000400"
"2167","2153.7","2152","2160","13801","13801","13801","True","-13.3","none","108.85","43.16","118.4","54.2","56","97.5","92.98","True","12.47","9.9279","10.077","0.1492","13290002715091.107","FLOP/s","True","19","23","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","121.36","52.15","129.93","57.1","58","99.1","102.66","True","11.919","9.2006","9.345","0.1443","14340456391137.354","FLOP/s","True","17","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","146.57","58.45","157.76","60.6","63","96.6","122.47","True","11.371","8.6041","8.7438","0.1397","15334752435701.775","FLOP/s","True","16","21","0x0000000000000400"
"2625","2571.8","2535","2610","13801","13801","13801","False","-53.2","below","171.31","90.96","182.01","64.9","67","97.2","142.6","True","10.829","8.1975","8.3077","0.1101","16095231053596.898","FLOP/s","True","15","20","0x0000000000000004;0x0000000000000400"
"2782","2573.3","2512","2640","13801","13801","13801","False","-208.7","below","174.61","114.97","182.13","66.1","68","98.9","145.95","True","10.855","8.2011","8.3537","0.1527","16088312970575.799","FLOP/s","True","15","20","0x0000000000000400"
"2932","2576.7","2542","2640","13801","13801","13801","False","-355.3","below","173.54","107.82","182.16","66","68","97","145.22","True","10.865","8.2347","8.3873","0.1526","16022679360397.098","FLOP/s","True","15","20","0x0000000000000400"
"3090","2583.1","2550","2670","13801","13801","13801","False","-506.9","below","170.26","50.33","182.6","66.4","68","96.6","142.37","True","10.83","8.2475","8.3955","0.1481","15997826643320.639","FLOP/s","True","15","20","0x0000000000000400"
