"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","50.29","32.62","51.46","47.9","48","96.3","46.85","True","23.259","20.708","21.0652","0.3572","4078651605876.083","FLOP/s","True","39","43","0x0000000000000400"
"1395","1393.4","1387","1395","13429.8","810","13801","True","-1.6","none","53.77","12.68","56.24","46.8","47","94.2","50.54","True","20.542","18.2155","18.5049","0.2894","4636746667548.447","FLOP/s","True","35","38","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","59.36","39.52","61.01","46.9","47","97.7","54.18","True","18.895","16.329","16.5686","0.2396","5172436208107.61","FLOP/s","True","30","35","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","68.62","26.51","71.91","48.1","49","99","63.41","True","16.756","14.6329","14.852","0.2191","5771962676905.663","FLOP/s","True","28","31","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","79.05","15.98","84.73","49.3","51","92.6","72.65","True","15.686","13.2947","13.4963","0.2016","6352943064391.732","FLOP/s","True","25","29","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","94.42","30.73","100.97","52","53","97.7","86.09","True","14.614","12.1766","12.3493","0.1727","6936285931834.943","FLOP/s","True","23","27","0x0000000000000400"
"2167","2152.7","2152","2160","13801","13801","13801","True","-14.3","none","97.47","18.55","105.73","52.5","54","94.2","87.91","True","13.563","11.454","11.6488","0.1948","7373912617819.244","FLOP/s","True","22","25","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","111.6","19.3","122.35","54.8","57","92.6","99.95","True","12.965","10.4897","10.6669","0.1772","8051738229381.96","FLOP/s","True","20","24","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","132.53","23.02","147.53","58.2","61","94","117.61","True","11.896","9.8015","9.9416","0.1402","8617140040223.12","FLOP/s","True","19","22","0x0000000000000400"
"2625","2617","2617","2617","13812.1","13801","14001","True","-8","none","159.02","25.76","180.55","62.4","66","91.7","139.98","True","11.363","9.2252","9.3727","0.1475","9155439233314.398","FLOP/s","True","18","21","0x0000000000000400"
"2782","2645","2617","2760","13801","13801","13801","False","-137","below","165.96","34.07","180.99","63.9","66","93.8","146.84","True","11.385","9.1591","9.3135","0.1544","9221523362465.666","FLOP/s","True","17","21","0x0000000000000400"
"2932","2644.3","2617","2760","13801","13801","13801","False","-287.7","below","166.99","30.07","183.62","64.5","67","95.2","147.23","True","11.346","9.173","9.2997","0.1267","9207480119764.666","FLOP/s","True","18","21","0x0000000000000400"
"3090","2641","2602","2760","13423.2","7001","13801","False","-449","below","167.56","28.72","182.44","64.8","68","93.7","147.73","True","11.372","9.1673","9.3126","0.1453","9213265984902.246","FLOP/s","True","18","21","0x0000000000000400"
