"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13151.4","810","13801","True","-1","none","57.2","11.86","62.22","42.8","43","94.4","51.3","True","12.497","10.408","10.5972","0.1892","299760218866.95654","byte/s","True","20","23","0x0000000000000400"
"1395","1390.8","1387","1395","13117.3","810","13801","True","-4.2","none","57.56","12.19","64.18","42.6","43","91.8","51.41","True","11.934","9.8403","9.983","0.1427","317055275004.6475","byte/s","True","19","22","0x0000000000000400"
"1545","1537","1537","1537","13079.3","810","13801","True","-8","none","59.73","12.78","66.61","42.6","43","93.8","53.13","True","11.399","9.4416","9.595","0.1534","330442624169.02576","byte/s","True","18","21","0x0000000000000400"
"1702","1695","1695","1695","13079.3","810","13801","True","-7","none","64.24","14.1","71.07","42.9","44","93.7","57.1","True","11.42","9.2773","9.4427","0.1654","336294503789.83075","byte/s","True","18","21","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","69.51","15.45","76.27","43.6","44","93.6","62.01","True","11.4","9.1836","9.3303","0.1467","339725767565.47076","byte/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","75.33","17.02","82.71","44.4","45","93.5","67.27","True","11.387","9.1295","9.291","0.1615","341738311286.05865","byte/s","True","17","21","0x0000000000000400"
"2167","2151.6","2145","2160","13801","13801","13801","True","-15.4","none","77.7","23.14","84.31","44.6","45","96.1","69.31","True","11.374","9.0749","9.221","0.146","343793672852.5472","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","82.58","30.8","89.05","45.5","46","94.4","73.68","True","11.343","9.0519","9.2075","0.1557","344669058329.11975","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13401","7001","13801","True","-8","none","86.43","22.35","95.75","46.5","48","88.9","77.64","True","11.341","9.0429","9.1817","0.1388","345010944195.6988","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13401","7001","13801","True","-8","none","95.95","24.93","106.55","48.1","49","92.8","85.87","True","11.344","9.0008","9.1391","0.1384","346626707116.7728","byte/s","True","17","21","0x0000000000000400"
"2782","2752.5","2752","2760","13801","13801","13801","True","-29.5","none","105.92","27.67","115.46","49.8","51","94.7","94.1","True","10.815","8.9415","9.0827","0.1412","348924067325.74457","byte/s","True","17","20","0x0000000000000400"
"2932","2751.2","2745","2760","13801","13801","13801","False","-180.8","below","105.91","31.54","115.14","50.5","52","95.4","94.97","True","11.369","8.9706","9.1251","0.1546","347794299701.8272","byte/s","True","17","21","0x0000000000000400"
"3090","2749.2","2745","2760","13801","13801","13801","False","-340.8","below","107.14","37.94","115.44","50.9","52","93.5","96.01","True","11.365","8.9635","9.1273","0.1638","348066407252.8189","byte/s","True","17","21","0x0000000000000400"
