"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","13182.4","810","13801","True","-1","none","47.94","11.88","52.21","45","46","94.6","43.75","True","13.605","11.1027","11.3015","0.1988","287498834625.46075","byte/s","True","21","25","0x0000000000000400"
"1395","1393.4","1387","1395","13151.4","810","13801","True","-1.6","none","50.88","12.33","54.23","45.8","46","90.4","45.89","True","12.514","10.4161","10.613","0.1969","306447546942.10345","byte/s","True","20","23","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","52.2","17.32","55.96","46.3","47","95.7","46.88","True","11.879","9.8902","10.0383","0.1481","322743360627.0752","byte/s","True","19","22","0x0000000000000400"
"1702","1695","1695","1695","13079.3","810","13801","True","-7","none","54.44","14.23","59.79","46.9","48","89.2","49.23","True","11.954","9.5248","9.6693","0.1445","335125734566.6018","byte/s","True","18","22","0x0000000000000400"
"1852","1845","1845","1845","13036.8","810","13801","True","-7","none","58.49","16.05","64.35","47.8","49","92","52.7","True","11.397","9.2721","9.4218","0.1497","344257835918.22375","byte/s","True","17","21","0x0000000000000400"
"2010","2002","2002","2002","13036.8","810","13801","True","-8","none","62.41","17.62","69.18","49","50","93.4","56.29","True","11.391","9.1482","9.2883","0.14","348919363827.7925","byte/s","True","17","21","0x0000000000000400"
"2167","2160","2160","2160","13036.8","810","13801","True","-7","none","63.47","18.18","70.34","49.7","50","92.9","57.31","True","11.401","9.1383","9.2798","0.1414","349297574833.0149","byte/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","68.14","19.8","73.99","51.1","52","93.5","61.42","True","11.395","9.0896","9.2288","0.1392","351170124267.56256","byte/s","True","17","21","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","74.29","23.84","81.65","52.5","53","93.4","67.31","True","11.357","9.0649","9.2104","0.1455","352127164680.23535","byte/s","True","17","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","82.34","32.57","88.27","51.4","52","95.7","74.49","True","11.371","9.0356","9.1847","0.1491","353267530984.23236","byte/s","True","17","21","0x0000000000000400"
"2782","2760","2760","2760","13801","13801","13801","True","-22","none","87.33","39.26","93.22","50.8","51","95.1","78.51","True","10.898","9.0199","9.1547","0.1348","353884185479.98395","byte/s","True","17","20","0x0000000000000400"
"2932","2756.7","2752","2760","13401","7001","13801","False","-175.3","below","86.96","28.15","92.86","49.7","50","90.7","78.15","True","10.859","9.0216","9.1823","0.1607","353817634077.9973","byte/s","True","17","20","0x0000000000000400"
"3090","2755.8","2752","2760","13401","7001","13801","False","-334.2","below","84.21","27.89","92.73","49.1","50","92.1","76.1","True","11.403","9.0233","9.1722","0.1489","353749621869.1374","byte/s","True","17","21","0x0000000000000400"
