"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","13801","13801","13801","True","-1.6","none","60.03","19.26","62.66","47.9","48","97.7","56.66","True","22.81","20.4863","20.848","0.3617","3944011107126.4673","FLOP/s","True","39","42","0x0000000000000400"
"1395","1393.4","1387","1395","13429.8","810","13801","True","-1.6","none","63.56","12.61","67.93","47.5","48","94.4","59.58","True","20.561","18.1676","18.4954","0.3278","4447386465659.966","FLOP/s","True","35","38","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","70.06","26.02","73.76","47.8","48","97.1","65.23","True","18.382","16.1411","16.3822","0.2412","5005759561768.427","FLOP/s","True","30","34","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13337","810","13801","True","-7","none","78.68","14.85","84.54","48.9","50","93.9","72.54","True","16.762","14.5251","14.7879","0.2627","5562645831694.138","FLOP/s","True","28","31","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","92.03","16.64","99.06","50.7","52","96.3","84.48","True","15.69","13.2491","13.4573","0.2082","6098407043527.944","FLOP/s","True","25","29","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","108.87","39.2","115.5","53.1","54","97.5","98.39","True","14.09","12.1448","12.3369","0.1921","6652916625856.936","FLOP/s","True","23","26","0x0000000000000400"
"2167","2152","2145","2160","13801","13801","13801","True","-15","none","112.87","27.67","121.57","54.4","56","97","101.81","True","13.547","11.3818","11.5629","0.1811","7098919116312.808","FLOP/s","True","21","25","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","127.88","20.3","139.35","56.4","58","95.4","113.87","True","12.458","10.4647","10.6334","0.1687","7721016211840.735","FLOP/s","True","20","23","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","148.22","24.15","164.62","59.8","62","94.8","131.98","True","11.892","9.7753","9.9202","0.1449","8265511865717.781","FLOP/s","True","18","22","0x0000000000000400"
"2625","2566.5","2550","2617","13801","13801","13801","False","-58.5","below","165.09","26.54","180.47","62.4","65","94.8","146.84","True","11.882","9.4157","9.5721","0.1564","8581214339877.956","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000400"
"2782","2577.8","2550","2760","13801","13801","13801","False","-204.2","below","166.1","33.05","180.08","63.1","65","96.5","148.01","True","11.869","9.427","9.5754","0.1484","8570961185702.977","FLOP/s","True","18","22","0x0000000000000400"
"2932","2563.1","2542","2700","13801","13801","13801","False","-368.9","below","169.31","63.42","182.32","63.2","65","94.1","149.26","True","11.341","9.4225","9.5626","0.1401","8575043597854.1455","FLOP/s","True","18","21","0x0000000000000400"
"3090","2573.5","2542","2760","13423.2","7001","13801","False","-516.5","below","161.29","29","182.87","62.5","65","88.7","143.34","True","11.936","9.4323","9.5859","0.1536","8566108014009.284","FLOP/s","True","18","22","0x0000000000000400"
