target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.0,4448.100656112188,62.57,15360.1,1790097959.2198,1790097977.702,0.72,1245.0,37,-420
1395,1393.7,5015.881845589369,68.57,15801.0,1790097987.8803,1790098004.2641,0.72,1327.0,33,-420
1545,1537.0,5552.1081688654685,72.27,15245.8,1790098014.5445,1790098029.3585,0.72,1350.0,30,-420
1702,1694.7,6118.711829361404,77.25,15201.4,1790098039.5415,1790098052.9801,0.72,1350.0,27,-420
1852,1845.0,6663.814529780794,81.29,15801.0,1790098063.4539,1790098075.7611,0.72,1350.0,25,-420
2010,2002.0,7220.379282949763,84.98,15087.1,1790098085.6409,1790098097.0036,0.72,1455.0,22,-420
2167,2160.0,7796.048048133696,101.25,15801.0,1790098107.2536,1790098117.8094,0.755,1620.0,22,-420
2317,2310.0,8319.67944842753,112.75,15801.0,1790098127.8741,1790098137.7304,0.79,1770.0,19,-420
2475,2467.0,8891.054927277008,129.49,15801.0,1790098147.8321,1790098157.0875,0.84,1950.0,19,-420
2625,2615.7,9330.268326507809,134.86,15801.0,1790098167.3818,1790098176.1825,0.84,1950.0,18,-420
2782,2775.0,10001.875936815612,157.1,15801.0,1790098186.3059,1790098194.5016,0.885,2085.0,16,-420
2932,2842.2,10202.728015968527,165.57,15801.0,1790098204.7379,1790098212.7678,0.9025000000000001,2152.0,16,-420
3090,2844.3,10201.191385717968,160.13,14801.6,1790098223.1202,1790098231.1774,0.9,2145.0,16,-420
