target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.2,195.45349630587796,58.4,15801.0,1790096886.2248,1790096896.1681,0.72,1230.0,19,-420
1395,1393.1,207.69290933175034,60.32,15801.0,1790096906.1718,1790096915.5613,0.72,1312.0,19,-420
1545,1542.2,214.1023217243697,61.25,15801.0,1790096925.6545,1790096934.7379,0.72,1342.0,18,-420
1702,1695.8,217.32581236851368,62.02,15801.0,1790096944.7072,1790096953.68,0.72,1342.0,18,-420
1852,1845.8,219.29962341112505,63.76,15801.0,1790096963.5019,1790096972.3823,0.72,1342.0,18,-420
2010,2002.0,229.39229378801753,65.4,14864.1,1790096982.4233,1790096990.9042,0.72,1440.0,16,-420
2167,2160.0,241.94708572825434,67.8,14801.6,1790097000.8562,1790097008.8982,0.76,1612.0,16,-420
2317,2310.0,249.31879430544572,75.24,15814.3,1790097018.7933,1790097026.5916,0.795,1777.0,15,-420
2475,2467.0,253.73631239399626,84.08,15801.0,1790097036.5298,1790097044.1908,0.84,1935.0,15,-420
2625,2597.6,255.03823878139679,81.93,14730.2,1790097054.3402,1790097061.9379,0.84,1942.0,15,-420
2782,2775.0,257.96124617148774,88.55,15801.0,1790097072.2491,1790097079.7824,0.885,2085.0,15,-420
2932,2925.0,259.5328963803844,96.88,15801.0,1790097090.0412,1790097097.5169,0.92,2190.0,15,-420
3090,2933.7,259.79122344425576,92.97,14730.2,1790097107.3737,1790097114.8639,0.92,2190.0,15,-420
