"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.2","1230","1237","15801","15801","15801","True","-1.8","none","58.4","10.5","63.79","39.8","40","96.1","51.83","True","1790096886.2248","1790096896.1681","11.977","9.8046","9.9426","0.138","195453496305.87796","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","15801","15801","15801","True","-1.9","none","60.32","12.74","66.08","39.8","40","98.2","53.43","True","1790096906.1718","1790096915.5613","11.446","9.2268","9.3896","0.1628","207692909331.75034","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1545","1542.2","1537","1545","15801","15801","15801","True","-2.8","none","61.25","13.42","67.12","40.4","41","98.8","53.73","True","1790096925.6545","1790096934.7379","10.876","8.9506","9.0864","0.1358","214102321724.3697","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1702","1695.8","1680","1702","15801","15801","15801","True","-6.2","none","62.02","11.47","68.17","41.8","43","95.5","54.38","True","1790096944.7072","1790096953.68","10.874","8.8178","8.967","0.1492","217325812368.51367","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1852","1845.8","1837","1852","15801","15801","15801","True","-6.2","none","63.76","22.82","68.93","43.3","44","97.7","56.37","True","1790096963.5019","1790096972.3823","10.883","8.7385","8.8793","0.1408","219299623411.12506","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","14864.1","810","15801","True","-8","none","65.4","11.14","70.78","44.4","45","91.6","56.9","True","1790096982.4233","1790096990.9042","10.391","8.354","8.482","0.128","229392293788.01752","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","14801.6","810","15801","True","-7","none","67.8","12.53","77.16","45.9","47","93.4","58.93","True","1790097000.8562","1790097008.8982","9.805","7.9205","8.0446","0.1241","241947085728.25433","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"2317","2310","2310","2310","15814.3","15801","16001","True","-7","none","75.24","12.5","84.43","47.5","49","93.3","64.94","True","1790097018.7933","1790097026.5916","9.762","7.6863","7.7967","0.1104","249318794305.4457","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15801","15801","15801","True","-8","none","84.08","26.05","92.14","49.6","51","94.3","72.98","True","1790097036.5298","1790097044.1908","9.792","7.5525","7.6599","0.1074","253736312393.99625","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2597.6","2595","2610","14730.2","810","15801","True","-27.4","none","81.93","15.56","93.47","50.6","52","93","71.72","True","1790097054.3402","1790097061.9379","9.787","7.5139","7.6044","0.0905","255038238781.3968","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15801","15801","15801","True","-7","none","88.55","17.01","100.72","52.3","54","93.1","77.23","True","1790097072.2491","1790097079.7824","9.812","7.4288","7.5266","0.0978","257961246171.48776","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15801","15801","15801","True","-7","none","96.88","30.04","105.97","51.9","53","94.4","82.63","True","1790097090.0412","1790097097.5169","9.225","7.3838","7.4807","0.0969","259532896380.38437","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"3090","2933.7","2932","2940","14730.2","810","15801","False","-156.3","below","92.97","18.46","105.92","50.4","51","92.9","80.36","True","1790097107.3737","1790097114.8639","9.244","7.3765","7.4832","0.1068","259791223444.25577","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
