"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","14968.2","810","15801","True","-1.2","none","52.97","10.77","58.3","42.9","43","94.4","46.96","True","1790096082.6845","1790096092.2705","11.422","9.4221","9.5877","0.1656","338779284627.4272","byte/s","True","18","21","0x0000000000000001;0x0000000000000000"
"1395","1393.1","1387","1395","14919.2","810","15801","True","-1.9","none","53.95","10.86","59.57","41.9","42","94.1","47.52","True","1790096102.1902","1790096111.2491","10.901","8.9148","9.0543","0.1395","358054350160.0949","byte/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1545","1542.5","1537","1545","15801","15801","15801","True","-2.5","none","54.9","13.47","60.12","41.5","42","97.2","48.78","True","1790096121.0441","1790096129.942","10.828","8.7446","8.903","0.1583","365023360923.342","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1702","1699.8","1687","1702","15801","15801","15801","True","-2.2","none","55.7","17.23","60.36","40.9","41","97.1","49.1","True","1790096139.9507","1790096148.869","10.946","8.7563","8.9141","0.1578","364538432217.95496","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1847.6","1837","1852","15801","15801","15801","True","-4.4","none","56","17.95","60.42","40.2","41","95.3","49.45","True","1790096158.9281","1790096167.8381","10.906","8.7746","8.9102","0.1356","363777282783.3889","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15801","15801","15801","True","-8","none","56.86","13.36","62.42","39.9","40","96.7","49.7","True","1790096178.0403","1790096186.4819","10.391","8.2907","8.444","0.1534","385010963524.9378","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15801","15801","15801","True","-7","none","63.14","24.98","67.61","40.3","41","100","54.69","True","1790096196.3325","1790096204.3011","9.783","7.8593","7.9686","0.1092","406140947831.42957","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","14730.2","810","15801","True","-7","none","62.86","11.99","71.64","40.5","41","92.7","54.88","True","1790096214.245","1790096221.9192","9.798","7.571","7.6763","0.1053","421606086195.5455","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15801","15801","15801","True","-8","none","68.76","17.4","76.16","41","42","97.2","58.88","True","1790096232.0075","1790096239.5458","9.281","7.4375","7.5414","0.1039","429176187836.8107","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2591","2587","2595","15801","15801","15801","False","-34","below","71.08","29.85","76.47","41.2","42","100","61.52","True","1790096249.3276","1790096256.8596","9.291","7.4372","7.5329","0.0956","429191497339.85565","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","14730.2","810","15801","True","-7","none","71.68","15.44","80.77","41.6","42","92.9","62","True","1790096266.6679","1790096274.1589","9.281","7.3901","7.4905","0.1004","431928197295.6762","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15801","15801","15801","True","-7","none","77.63","17.49","86.93","42.4","43","93.8","68.02","True","1790096284.091","1790096291.5804","9.813","7.3825","7.4908","0.1083","432376246657.7483","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","2939.5","2932","2947","15801","15801","15801","False","-150.5","below","79.22","23.99","86.82","42.5","43","94.4","68.09","True","1790096301.9386","1790096309.4173","9.266","7.3818","7.4789","0.0971","432413721744.45135","byte/s","True","14","17","0x0000000000000001;0x0000000000000004;0x0000000000000000"
