"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","15801","15801","15801","True","-1","none","52.06","22.11","54.01","44.9","45","99.6","47.69","True","1790098268.3165","1790098286.8339","20.721","18.2107","18.5188","0.3081","4637965390872.983","FLOP/s","True","34","38","0x0000000000000001;0x0000000000000000"
"1395","1393.7","1387","1395","15801","15801","15801","True","-1.3","none","57.28","33.53","59.13","45","46","97.6","51.88","True","1790098297.0685","1790098313.5071","18.531","16.1589","16.4399","0.281","5226878509235.564","FLOP/s","True","30","34","0x0000000000000001;0x0000000000000000"
"1545","1538.1","1537","1545","15801","15801","15801","True","-6.9","none","60.57","11.71","64.52","45.3","46","95.2","55.75","True","1790098323.5504","1790098338.3561","16.902","14.5814","14.8058","0.2244","5792362919484.657","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1702","1694.7","1687","1695","15801","15801","15801","True","-7.3","none","65.51","15.51","69.75","45.7","46","97.2","60","True","1790098348.4745","1790098361.9211","15.812","13.2241","13.4463","0.2222","6386852926459.675","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1844.7","1837","1845","15801","15801","15801","True","-7.3","none","69.23","18.18","73.86","46.2","47","98.3","62.67","True","1790098372.3972","1790098384.7379","14.766","12.142","12.3349","0.193","6956086801652.1455","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15801","15801","15801","True","-8","none","74.24","31.7","78.49","46.6","47","97.9","64.27","True","1790098395.205","1790098406.5875","13.595","11.2124","11.3762","0.1637","7532751241477.176","FLOP/s","True","20","25","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15051.4","810","15801","True","-7","none","83.93","12.49","92.51","47.8","49","92.7","75.27","True","1790098416.8096","1790098427.3958","13.024","10.3842","10.5849","0.2008","8133599577117.06","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15801","15801","15801","True","-7","none","100.43","30.46","108.04","50.4","51","100","88.7","True","1790098437.808","1790098447.6753","11.996","9.7224","9.8681","0.1457","8687246597084.363","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15801","15801","15801","True","-8","none","116.33","32.64","125.68","53.2","55","98.1","102.21","True","1790098457.8269","1790098467.0709","11.49","9.0972","9.2466","0.1495","9284266576617.197","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2625","2616.6","2610","2617","15801","15801","15801","True","-8.4","none","119.11","18.79","131.69","53.6","56","93.6","103.49","True","1790098477.449","1790098486.2945","10.887","8.6802","8.8456","0.1654","9730283770987.545","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15801","15801","15801","True","-7","none","138.55","38.08","151.81","57.5","59","98.5","119.94","True","1790098496.2986","1790098504.5059","10.36","8.0974","8.2053","0.1079","10430520012715.885","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2916.9","2910","2925","14801.6","810","15801","True","-15.1","none","157.91","18.15","174.67","59.9","63","90.7","134.73","True","1790098514.7955","1790098522.6317","9.832","7.7254","7.8392","0.1138","10932861414820.602","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2923.5","2910","2955","14801.6","810","15801","False","-166.5","below","152.01","15.38","175.49","60.1","64","91","132.11","True","1790098532.6755","1790098540.5128","10.342","7.7154","7.8393","0.124","10947062559843.55","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
