"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.9","1230","1237","15801","15801","15801","True","-2.1","none","73.86","10.57","82.42","44.6","45","94.2","65.13","True","1790097151.8026","1790097161.1412","11.501","9.1958","9.3365","0.1406","1860313492809.6646","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","15801","15801","15801","True","-2","none","77.04","11.31","86.77","44.8","46","93.8","67.64","True","1790097171.308","1790097180.0055","10.906","8.5532","8.6959","0.1427","2000085138237.9604","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","15801","15801","15801","True","-8","none","77.94","11.34","87.81","44.8","46","93.9","67.42","True","1790097190.3221","1790097198.8545","10.359","8.3986","8.5322","0.1336","2036903370954.1946","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1702","1694.1","1680","1695","15801","15801","15801","True","-7.9","none","79.12","11.43","88.1","44.8","46","95.8","68.52","True","1790097208.7327","1790097217.2888","10.391","8.4227","8.5536","0.131","2031084511289.3062","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1852","1843.6","1822","1845","15801","15801","15801","True","-8.4","none","79.76","12.03","88.51","44.8","46","95.8","69.78","True","1790097227.206","1790097235.7964","10.907","8.4284","8.5906","0.1622","2029712118755.8333","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15801","15801","15801","True","-8","none","83.89","22.4","92.36","44.9","46","95.7","72.94","True","1790097246.0474","1790097254.15","10.342","8.0061","8.1019","0.0958","2136765082063.4023","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","14730.2","810","15801","True","-7","none","86.99","12.16","101.07","45.7","47","92.1","75.45","True","1790097264.4422","1790097272.1136","9.734","7.5694","7.6755","0.1062","2260044739092.74","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15801","15801","15801","True","-7","none","96.46","12.82","111.63","46.9","48","92.3","83.65","True","1790097282.3314","1790097289.7986","9.797","7.3479","7.467","0.1191","2328155083785.1416","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15801","15801","15801","True","-8","none","108.65","20.67","121.82","48.7","50","93.7","91.99","True","1790097300.1368","1790097307.5424","9.28","7.2878","7.4081","0.1203","2347369088107.0493","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2596.1","2595","2610","14730.2","810","15801","True","-28.9","none","105.93","16.33","122.14","49.1","51","92.8","90.46","True","1790097317.3911","1790097324.7767","9.279","7.2889","7.387","0.098","2347002181822.3926","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15801","15801","15801","True","-7","none","114.66","14.07","131.45","50.5","52","93.1","97.12","True","1790097334.7844","1790097342.172","9.28","7.2789","7.3928","0.1139","2350242441576.507","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2932","2919.9","2917","2925","15801","15801","15801","True","-12.1","none","126.87","21.29","140.78","51.9","54","90.6","108.09","True","1790097352.0197","1790097359.3882","9.251","7.2798","7.3718","0.0919","2349945199202.543","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"3090","2933.1","2932","2947","15801","15801","15801","False","-156.9","below","124.69","15.94","141.15","52.4","54","92.6","105.36","True","1790097369.3401","1790097376.7477","9.298","7.2792","7.404","0.1248","2350129017644.8213","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
