target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.4,3795.3693768002568,80.6,15801.0,1790097413.6732,1790097422.8061,0.72,1245.0,18,-420
1395,1389.0,4030.920895537547,83.03,15801.0,1790097433.2792,1790097441.8794,0.72,1320.0,17,-420
1545,1537.0,4131.2321130217015,84.99,15801.0,1790097452.2189,1790097460.6126,0.72,1342.0,17,-420
1702,1694.5,4100.903472296772,82.65,14864.1,1790097470.6242,1790097479.0817,0.72,1342.0,17,-420
1852,1843.6,4094.8381214708306,83.15,15813.5,1790097489.424,1790097497.8794,0.72,1342.0,17,-420
2010,2002.0,4296.610704128338,86.35,15801.0,1790097507.8351,1790097515.871,0.72,1455.0,16,-420
2167,2160.0,4518.047837796872,95.4,15801.0,1790097525.8133,1790097533.4597,0.755,1612.0,15,-420
2317,2310.0,4621.930697777784,106.26,15801.0,1790097543.6726,1790097551.1602,0.795,1785.0,15,-420
2475,2467.0,4642.431528307539,110.94,14730.2,1790097561.486,1790097568.917,0.84,1942.0,14,-420
2625,2588.1,4635.194905914611,115.25,15801.0,1790097578.7675,1790097586.2192,0.84,1942.0,15,-420
2782,2775.0,4639.148701115838,125.35,14730.2,1790097596.047,1790097603.4992,0.885,2085.0,15,-420
2932,2917.6,4636.054259259111,130.43,15801.0,1790097613.3458,1790097620.7965,0.92,2190.0,14,-420
3090,2933.6,4633.93878313392,133.43,15801.0,1790097630.7032,1790097638.1514,0.92,2190.0,15,-420
