"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.5","1230","1237","14919.2","810","15801","True","-2.5","none","62.89","10.55","69.81","43.7","44","91.4","55.39","True","1790096626.4144","1790096635.5217","11.441","8.942","9.1073","0.1653","348905224155.2144","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1395","1392","1387","1395","14864.1","810","15801","True","-3","none","65.33","10.91","72.82","43.6","44","93.8","56.89","True","1790096645.8454","1790096654.3551","10.343","8.3521","8.5065","0.1544","373546577968.12555","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15814.3","15801","16001","True","-8","none","65.58","10.73","73.61","43.1","44","93.6","57.36","True","1790096664.2515","1790096672.5593","10.328","8.1632","8.3105","0.1473","382191736130.89795","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1702","1694.5","1687","1695","15801","15801","15801","True","-7.5","none","66.51","11.47","73.71","42.7","43","94.6","57.82","True","1790096682.7091","1790096691.0833","10.324","8.2028","8.3743","0.1715","380348068863.9447","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1852","1843.5","1822","1845","15801","15801","15801","True","-8.5","none","67.13","17.16","73.8","42.6","43","95.9","58.57","True","1790096701.0835","1790096709.4529","10.396","8.2325","8.3707","0.1382","378972912162.84705","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15801","15801","15801","True","-8","none","70.69","27.35","75.82","42.9","43","99.9","61.28","True","1790096719.4182","1790096727.4023","9.797","7.8691","7.9816","0.1124","396474183968.83813","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","14730.2","810","15801","True","-7","none","70.71","13.02","81.26","42.9","44","92.9","61.72","True","1790096737.4184","1790096745.0784","9.844","7.5534","7.66","0.1065","413044238743.2023","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15801","15801","15801","True","-7","none","79.28","13.28","88.84","43.6","45","93.1","67.61","True","1790096755.22","1790096762.7415","9.288","7.4035","7.5208","0.1173","421409605635.4455","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","15801","15801","15801","True","-8","none","87.41","24.42","96.22","44.9","46","95.6","75.01","True","1790096772.5743","1790096780.0292","9.279","7.3585","7.4579","0.0994","423987455576.0163","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2588.7","2587","2595","14730.2","810","15801","False","-36.3","below","83.55","13.31","96.37","44.7","46","92.9","71.64","True","1790096789.8928","1790096797.362","9.265","7.3573","7.4657","0.1084","424053560434.19507","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15801","15801","15801","True","-7","none","91.61","20.79","101.71","45.9","47","95.1","77.96","True","1790096807.105","1790096814.5452","9.281","7.3352","7.4434","0.1081","425330788543.24365","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2932","2922.7","2917","2925","15801","15801","15801","True","-9.3","none","101.03","36.04","109.64","47.3","48","99.5","86.13","True","1790096824.4357","1790096831.9014","9.253","7.3368","7.4643","0.1275","425241099618.5504","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
"3090","2933.1","2932","2947","15815.3","15801","16001","False","-156.9","below","97.04","14.68","110.01","47","48","93","82.61","True","1790096841.7616","1790096849.216","9.295","7.3383","7.4571","0.1188","425152265404.89056","byte/s","True","14","17","0x0000000000000001;0x0000000000000000"
