target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.0,4637.965390872983,52.06,15801.0,1790098268.3165,1790098286.8339,0.72,1245.0,37,-420
1395,1393.7,5226.878509235565,57.28,15801.0,1790098297.0685,1790098313.5071,0.72,1320.0,33,-420
1545,1538.1,5792.362919484657,60.57,15801.0,1790098323.5504,1790098338.3561,0.72,1350.0,29,-420
1702,1694.7,6386.852926459675,65.51,15801.0,1790098348.4745,1790098361.9211,0.72,1350.0,27,-420
1852,1844.7,6956.086801652145,69.23,15801.0,1790098372.3972,1790098384.7379,0.72,1350.0,25,-420
2010,2002.0,7532.751241477175,74.24,15801.0,1790098395.205,1790098406.5875,0.72,1455.0,23,-420
2167,2160.0,8133.599577117059,83.93,15051.4,1790098416.8096,1790098427.3958,0.755,1612.0,22,-420
2317,2310.0,8687.246597084364,100.43,15801.0,1790098437.808,1790098447.6753,0.795,1785.0,20,-420
2475,2467.0,9284.266576617198,116.33,15801.0,1790098457.8269,1790098467.0709,0.84,1942.0,18,-420
2625,2616.6,9730.283770987546,119.11,15801.0,1790098477.449,1790098486.2945,0.84,1942.0,18,-420
2782,2775.0,10430.520012715884,138.55,15801.0,1790098496.2986,1790098504.5059,0.885,2085.0,17,-420
2932,2916.9,10932.861414820602,157.91,14801.6,1790098514.7955,1790098522.6317,0.92,2190.0,16,-420
3090,2923.5,10947.06255984355,152.01,14801.6,1790098532.6755,1790098540.5128,0.92,2190.0,15,-420
