target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1236.0,4220.907001850356,67.29,15808.1,1790097674.9611,1790097690.1683,0.72,1245.0,30,-420
1395,1392.8,4758.532598376592,73.33,15201.4,1790097700.5303,1790097713.9963,0.72,1320.0,26,-420
1545,1537.0,5270.5423729992435,78.47,15149.2,1790097724.4897,1790097736.6527,0.72,1350.0,24,-420
1702,1694.6,5812.174547320724,82.67,15087.1,1790097746.6309,1790097757.672,0.72,1350.0,22,-420
1852,1844.6,6326.081779703498,88.26,15801.0,1790097767.7686,1790097777.8806,0.72,1350.0,20,-420
2010,2002.0,6853.911961252925,92.86,15801.0,1790097788.2007,1790097797.5534,0.72,1455.0,18,-420
2167,2160.0,7399.496044459441,106.88,15801.0,1790097807.7146,1790097816.3993,0.755,1620.0,18,-420
2317,2310.0,7894.045685296528,117.93,15801.0,1790097826.8145,1790097834.9338,0.79,1770.0,16,-420
2475,2467.0,8416.138022389761,137.59,15801.0,1790097845.2164,1790097852.8236,0.84,1950.0,15,-420
2625,2608.2,8771.898595011147,137.67,15801.0,1790097862.9375,1790097870.2295,0.84,1950.0,14,-420
2782,2662.4,8916.696141767754,145.13,15801.0,1790097880.3717,1790097887.5637,0.85,1991.0,14,-420
2932,2676.2,8887.986214697154,141.96,14647.8,1790097897.6063,1790097904.8267,0.8474999999999999,2021.0,14,-420
3090,2691.7,8870.235833696433,144.47,15801.0,1790097914.9026,1790097922.1373,0.85,1995.0,15,-420
