"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","15801","15801","15801","True","-1.6","none","80.6","19.49","87.95","44.4","45","95.4","70.8","True","1790097413.6732","1790097422.8061","11.432","8.9743","9.13","0.1557","3795369376800.257","FLOP/s","True","17","21","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1395","1389","1387","1395","15801","15801","15801","True","-6","none","83.03","11.85","92.51","44.7","46","95.6","72.63","True","1790097433.2792","1790097441.8794","10.892","8.4499","8.5982","0.1484","4030920895537.547","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1545","1537","1537","1537","15801","15801","15801","True","-8","none","84.99","16.7","93.89","45.1","46","95.1","73.4","True","1790097452.2189","1790097460.6126","10.371","8.2447","8.3864","0.1417","4131232113021.701","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1694.5","1687","1695","14864.1","810","15801","True","-7.5","none","82.65","11.12","93.76","44.7","46","88.6","71.81","True","1790097470.6242","1790097479.0817","10.838","8.3057","8.4539","0.1482","4100903472296.772","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1843.6","1822","1845","15813.5","15801","16001","True","-8.4","none","83.15","10.72","93.82","45.2","46","93.8","71.8","True","1790097489.424","1790097497.8794","10.357","8.318","8.452","0.134","4094838121470.8306","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15801","15801","15801","True","-8","none","86.35","12.4","96.84","45.4","47","95.3","73.92","True","1790097507.8351","1790097515.871","9.84","7.9273","8.0442","0.1168","4296610704128.338","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2167","2160","2160","2160","15801","15801","15801","True","-7","none","95.4","13.53","107.78","46.8","48","94.6","82.26","True","1790097525.8133","1790097533.4597","9.83","7.5388","7.6467","0.1079","4518047837796.872","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2310","2310","2310","15801","15801","15801","True","-7","none","106.26","24.5","118.4","48.4","50","94.3","90.73","True","1790097543.6726","1790097551.1602","9.818","7.3694","7.4876","0.1182","4621930697777.784","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","14730.2","810","15801","True","-8","none","110.94","15.21","128.83","49.7","51","92.9","94.4","True","1790097561.486","1790097568.917","9.25","7.3368","7.4359","0.099","4642431528307.539","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2625","2588.1","2587","2602","15801","15801","15801","False","-36.9","below","115.25","15.62","129.6","50.4","52","94.9","97.19","True","1790097578.7675","1790097586.2192","9.263","7.3483","7.4514","0.1031","4635194905914.611","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","14730.2","810","15801","True","-7","none","125.35","13.93","138.91","51.5","53","92.8","105.73","True","1790097596.047","1790097603.4992","9.237","7.342","7.4466","0.1045","4639148701115.838","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"2932","2917.6","2917","2925","15801","15801","15801","True","-14.4","none","130.43","18.62","148.53","53.3","55","94.5","110.51","True","1790097613.3458","1790097620.7965","9.283","7.3469","7.4519","0.1049","4636054259259.111","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
"3090","2933.6","2932","2955","15801","15801","15801","False","-156.4","below","133.43","29.44","148.74","54.1","56","94","113.62","True","1790097630.7032","1790097638.1514","9.226","7.3503","7.4472","0.097","4633938783133.92","FLOP/s","True","14","17","0x0000000000000001;0x0000000000000000"
