"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.3","1230","1237","16301","16301","16301","True","-0.7","none","72.78","26.64","77.51","45.8","46","95.8","64.87","True","12.378","10.3891","10.5697","0.1806","1646644422609.975","FLOP/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1395","1391.9","1387","1395","15440.4","810","16301","True","-3.1","none","75.63","12.46","81.61","45.9","47","93.8","67.01","True","11.804","9.5445","9.6721","0.1276","1792362631574.7864","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","78.53","13.57","86.72","46.2","47","94.5","68.77","True","10.667","8.8026","8.9254","0.1228","1943424937322.6863","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15332.8","810","16301","True","-7","none","88.29","14.78","96.39","47.4","48","91.6","76.68","True","10.176","8.1533","8.2823","0.129","2098186196787.0166","FLOP/s","True","16","19","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","97.24","21.69","107.83","49","50","95","83.67","True","9.583","7.7767","7.8835","0.1068","2199800301255.53","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15194.5","810","16301","True","-8","none","104.58","17.7","118.71","50.1","52","92.4","90.86","True","9.613","7.6072","7.6987","0.0915","2248814109489.389","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2167","2132.1","2130","2152","15194.5","810","16301","False","-34.9","below","104.62","17.79","118.54","50.6","52","92.2","90.92","True","9.673","7.637","7.7286","0.0916","2240030271175.2944","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2317","2253.3","2242","2287","16301","16301","16301","False","-63.7","below","107.14","22.81","119.38","51.3","53","95.1","92.39","True","9.653","7.6495","7.7561","0.1066","2236383777517.9297","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2475","2426.1","2422","2467","15681","7001","16301","False","-48.9","below","107.37","19.57","121.2","51.8","53","92.7","92.73","True","9.592","7.6417","7.7478","0.1061","2238653431120.79","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2625","2543.3","2535","2610","16301","16301","16301","False","-81.7","below","112.42","39.24","121.85","52.5","54","97.5","96.98","True","9.651","7.642","7.7378","0.0959","2238571466257.5034","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2758.9","2752","2775","16301","16301","16301","True","-23.1","none","112.02","20.91","124.11","52.7","54","94.1","96.72","True","9.638","7.6353","7.7434","0.1081","2240535233737.4214","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2918.1","2917","2925","15636.7","7001","16301","True","-13.9","none","116.54","22.31","133.43","53.6","55","92.1","101.79","True","9.631","7.5948","7.6957","0.1009","2252478804228.9624","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3007.6","3007","3015","16301","16301","16301","False","-82.4","below","128.16","42.71","140.01","55.1","56","95.1","111.5","True","9.605","7.5821","7.6791","0.097","2256254580845.0015","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
