"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.9","1230","1237","16301","16301","16301","True","-1.1","none","78.77","27.2","84.41","48.2","49","95.8","70.41","True","12.374","10.0642","10.2732","0.209","3384335151023.6904","FLOP/s","True","19","23","0x0000000000000001;0x0000000000000000"
"1395","1387","1387","1387","15440.4","810","16301","True","-8","none","81.35","12.95","88.03","48.1","49","93.8","71.66","True","11.24","9.3427","9.4794","0.1366","3645702738097.7407","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000004"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","83.23","13.9","92.35","48.3","49","94","73.16","True","10.773","8.6802","8.828","0.1478","3923941052527.5312","FLOP/s","True","16","20","0x0000000000000001;0x0000000000000004;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","94.69","27.97","104.43","49.7","51","93.8","82.7","True","10.243","8.0811","8.2155","0.1344","4214877637999.5923","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15268.3","810","16301","True","-7","none","101.46","16.23","116.07","50.6","52","92.7","87.24","True","9.598","7.7704","7.8624","0.0919","4383380223025.454","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15268.3","810","16301","True","-8","none","115.33","17.91","126.61","52.1","54","92.7","99.08","True","9.556","7.6708","7.7601","0.0893","4440302555355.91","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2167","2118.4","2115","2152","16301","16301","16301","False","-48.6","below","115.44","30.77","127.45","52.7","54","93.5","99.2","True","9.597","7.654","7.7532","0.0992","4450047247036.009","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2317","2232.2","2220","2295","16301","16301","16301","False","-84.8","below","113.29","18.51","127.59","53.1","55","93.7","97.47","True","9.648","7.638","7.7454","0.1074","4459368501742.242","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2475","2398.6","2385","2467","15636.7","7001","16301","False","-76.4","below","113.59","19.81","128.83","53.2","55","92.1","98.8","True","9.7","7.6609","7.7591","0.0982","4446025847677.116","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2625","2507.4","2490","2617","16301","16301","16301","False","-117.6","below","115.53","23.35","129.35","53.8","55","95.3","100.36","True","9.701","7.666","7.766","0.1","4443085185655.329","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"2782","2739.7","2730","2775","15681","7001","16301","False","-42.3","below","116.72","20.47","131.59","53.9","55","92.6","100.68","True","9.673","7.6657","7.7795","0.1137","4443236693785.162","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2917.6","2917","2925","16301","16301","16301","True","-14.4","none","127.1","27.17","141.32","55.5","57","95.1","110.51","True","9.651","7.6186","7.7231","0.1045","4470718066345.787","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
"3090","3005.6","3000","3015","15636.7","7001","16301","False","-84.4","below","131.52","24.19","149.07","56.2","58","92.1","114.63","True","9.613","7.6106","7.7096","0.099","4475458739618.361","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000000"
