"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.4","1230","1237","16301","16301","16301","True","-1.6","none","51.69","12.88","54.35","48.8","49","99.7","48.2","True","20.425","18.051","18.3254","0.2744","4679003069710.154","FLOP/s","True","35","38","0x0000000000000001;0x0000000000000000"
"1395","1392.7","1387","1395","16301","16301","16301","True","-2.3","none","56.51","10.71","59.9","48.2","49","99.5","52.15","True","18.295","16.0154","16.28","0.2646","5273713588407.252","FLOP/s","True","31","34","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","15747.8","810","16301","True","-8","none","60.84","6.85","64.73","48.2","49","95.4","55.63","True","16.662","14.5015","14.6925","0.1909","5824256696906.937","FLOP/s","True","28","31","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","71.09","12.01","76.17","49.3","50","97.8","64.45","True","15.659","13.1404","13.3517","0.2113","6427560282262.265","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","15627.5","810","16301","True","-7","none","81.65","7.66","89.75","50.9","52","93","73.73","True","14.493","12.0838","12.2714","0.1876","6989593092372.848","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15563.3","810","16301","True","-8","none","96.48","8.47","106.41","52.7","54","92.3","86.24","True","13.468","11.1393","11.3192","0.1799","7582230243754.329","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2158.8","2145","2160","15526.4","810","16301","True","-8.2","none","100.97","8.87","111.74","53.8","56","92.1","89.64","True","12.912","10.4916","10.6829","0.1913","8050299728409.265","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2317","2306.3","2280","2310","16311.5","16301","16501","True","-10.7","none","104.94","8.39","117.6","54.4","57","92.8","91.77","True","11.857","9.9337","10.0832","0.1494","8502397127941.074","FLOP/s","True","19","22","0x0000000000000001;0x0000000000000000"
"2475","2467","2467","2467","16301","16301","16301","True","-8","none","114.82","10.71","126.4","56.1","58","95.8","99.69","True","11.288","9.207","9.3425","0.1355","9173541942068.723","FLOP/s","True","18","21","0x0000000000000001;0x0000000000000000"
"2625","2616.1","2602","2617","16301","16301","16301","True","-8.9","none","119.97","19.96","132.86","57.2","59","97.6","103.48","True","10.758","8.7675","8.9157","0.1482","9633378888289.922","FLOP/s","True","17","20","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15268.3","810","16301","True","-7","none","126.09","8.88","144.15","57.7","60","91.2","108.71","True","10.222","8.0402","8.1407","0.1005","10504808447632.604","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","147.36","17.1","167.05","61.7","64","98.8","124.43","True","9.664","7.6277","7.7447","0.117","11072847679729.541","FLOP/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","2985.7","2977","3015","16301","16301","16301","False","-104.3","below","157.86","12.98","181.34","62.9","66","91.1","134.47","True","9.697","7.4811","7.5941","0.113","11289799903238.164","FLOP/s","True","14","18","0x0000000000000001;0x0000000000000004;0x0000000000000000"
