"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236.6","1230","1237","16301","16301","16301","True","-0.3","none","50.69","13.35","54.52","41","42","97.2","45.95","True","12.952","10.6821","10.866","0.1839","298818817519.6925","byte/s","True","20","24","0x0000000000000001;0x0000000000000000"
"1395","1392.8","1387","1395","16301","16301","16301","True","-2.2","none","52.29","12.6","56.89","40.8","41","94.9","47.08","True","11.888","9.7827","9.9275","0.1448","326290744905.1381","byte/s","True","18","22","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","55.02","15.36","59.68","40.9","41","97.1","49.24","True","11.233","9.0936","9.2287","0.1351","351017075826.06525","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","15332.8","810","16301","True","-7","none","58.01","14.29","65.12","41.6","42","93.1","51.82","True","10.644","8.4545","8.5828","0.1283","377548206441.9778","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","63.34","20.07","68.75","41.9","42","96.6","55.79","True","10.093","8.1011","8.2293","0.1283","394021888063.9166","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","67.98","21.75","74.07","42.5","43","93.5","60.27","True","10.09","7.872","7.9641","0.0921","405487645196.6244","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2167","2131.5","2130","2145","15268.3","810","16301","False","-35.5","below","67.18","17.27","74.41","42.5","43","92.8","59.67","True","10.09","7.8643","7.9503","0.086","405886209623.11237","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2317","2259.5","2257","2287","15268.3","810","16301","False","-57.5","below","67.41","17.53","74.57","42.7","43","92.6","59.89","True","10.077","7.8489","7.9395","0.0907","406683698797.4262","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2475","2432","2430","2460","16301","16301","16301","False","-43","below","70.15","26","75.19","42.9","43","99","61.64","True","9.56","7.8326","7.9223","0.0896","407525213515.84033","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2625","2557.2","2550","2602","16301","16301","16301","False","-67.8","below","70.09","25.64","75.67","43.1","44","95.7","61.62","True","9.568","7.8331","7.9267","0.0936","407500152653.13684","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2782","2770.7","2767","2775","16301","16301","16301","True","-11.3","none","70.65","19.94","77.38","43.3","44","93.7","62.16","True","9.614","7.7814","7.8833","0.1019","410207056766.9019","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","15681","7001","16301","True","-7","none","75.67","21.17","83.46","43.8","45","92.6","66.6","True","9.564","7.6998","7.7884","0.0886","414557266735.62946","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","3015.5","3015","3022","16301","16301","16301","False","-74.5","below","81.85","38.46","87.72","44.6","45","99","72.3","True","9.635","7.6211","7.7284","0.1073","418838450755.40576","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
