"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.4","1230","1237","15727.3","810","16301","True","-2.6","none","45.85","11.54","49.3","38.1","39","94.2","42.41","True","16.092","13.99","14.2094","0.2194","246176496239.00293","byte/s","True","27","30","0x0000000000000001;0x0000000000000000"
"1395","1393","1387","1395","16301","16301","16301","True","-2","none","48.64","15.05","51.83","39.6","40","97.6","44.75","True","15","12.773","12.9695","0.1965","269630390050.64633","byte/s","True","24","28","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","50.8","13.38","54.51","41.1","42","96.9","46.21","True","13.502","11.5296","11.6908","0.1612","298709686042.3","byte/s","True","22","25","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","55.78","13.8","60.56","42.6","43","94.5","50.31","True","12.334","10.2672","10.432","0.1647","335436234774.6513","byte/s","True","20","23","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","61.7","20.27","66.6","44.2","45","95.7","55.2","True","11.284","9.2122","9.3514","0.1392","373850763052.3235","byte/s","True","17","21","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","15332.8","810","16301","True","-8","none","66.38","16.97","73.41","45.6","46","93.1","59.23","True","10.648","8.4651","8.5818","0.1167","406844595653.7018","byte/s","True","16","20","0x0000000000000001;0x0000000000000000"
"2167","2151.1","2145","2152","16301","16301","16301","True","-15.9","none","68.6","23.34","75.11","46.8","48","95","60.5","True","10.185","8.3307","8.4551","0.1244","413409312779.3543","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2317","2294","2287","2295","15332.8","810","16301","True","-23","none","67.35","17.58","75.24","47.7","49","93.1","59.48","True","10.169","8.3516","8.4807","0.1291","412378362751.5954","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2475","2460","2460","2460","16301","16301","16301","True","-15","none","71.24","30.29","76.04","49","50","95.8","63.05","True","10.173","8.2737","8.4058","0.1321","416258133803.64325","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2625","2602.5","2595","2617","16301","16301","16301","True","-22.5","none","70.22","19.82","76.81","49.8","51","93.2","62.23","True","10.151","8.2892","8.4385","0.1493","415482158479.5257","byte/s","True","16","19","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","15681","7001","16301","True","-7","none","73.02","20.28","78.68","50.8","52","92.6","64.91","True","10.215","8.1574","8.2815","0.1241","422195369583.33105","byte/s","True","15","19","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","80.35","24.43","88.31","52.4","53","95.6","70.75","True","9.585","7.7423","7.8339","0.0916","444829578800.8341","byte/s","True","15","18","0x0000000000000001;0x0000000000000000"
"3090","3015","3015","3015","16315.3","16301","16501","False","-75","below","82.85","24.56","91.69","51.6","52","92.1","73.68","True","9.614","7.5975","7.6898","0.0923","453305934911.8722","byte/s","True","14","18","0x0000000000000001;0x0000000000000000"
