"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1236","1230","1237","16301","16301","16301","True","-1","none","43.35","18.52","44.76","43.9","44","97.9","39.58","True","21.023","18.0796","18.3464","0.2667","2865219503344.319","FLOP/s","True","34","39","0x0000000000000001;0x0000000000000000"
"1395","1393.4","1387","1395","16301","16301","16301","True","-1.6","none","46.11","19.37","47.94","44.2","45","97.6","41.58","True","18.818","16.0327","16.3158","0.2831","3231020558500.958","FLOP/s","True","30","35","0x0000000000000001;0x0000000000000000"
"1545","1537","1537","1537","16301","16301","16301","True","-8","none","49.9","26.84","51.42","44.6","45","100","44.56","True","17.202","14.52","14.7323","0.2122","3567630441406.396","FLOP/s","True","27","32","0x0000000000000001;0x0000000000000000"
"1702","1695","1695","1695","16301","16301","16301","True","-7","none","60.09","25.05","62.87","46","47","97","52.79","True","15.596","13.1545","13.3651","0.2106","3937979370990.501","FLOP/s","True","25","29","0x0000000000000001;0x0000000000000000"
"1852","1845","1845","1845","16301","16301","16301","True","-7","none","70.87","41.91","73.1","47.6","48","100","61.74","True","14.556","12.1018","12.2927","0.1909","4280527435401.956","FLOP/s","True","23","27","0x0000000000000001;0x0000000000000000"
"2010","2002","2002","2002","16301","16301","16301","True","-8","none","83.92","46.55","87.09","49.4","51","97","71.97","True","13.461","11.1609","11.326","0.1651","4641402098964.98","FLOP/s","True","21","25","0x0000000000000001;0x0000000000000000"
"2167","2153.7","2152","2160","16301","16301","16301","True","-13.3","none","88.83","53.16","92.03","50.7","52","98.5","75.79","True","12.922","10.5186","10.6724","0.1539","4924831624812.513","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2317","2293.1","2287","2302","16301","16301","16301","True","-23.9","none","88.59","50.45","95.08","51.1","52","98.4","75.57","True","12.972","10.8181","10.9387","0.1206","4788448637158.486","FLOP/s","True","20","24","0x0000000000000001;0x0000000000000000"
"2475","2460.4","2460","2467","16301","16301","16301","True","-14.6","none","96.55","69.28","100.49","51.9","53","97.4","84.21","True","12.834","10.2249","10.4017","0.1769","5066282820099.709","FLOP/s","True","19","24","0x0000000000000001;0x0000000000000000"
"2625","2603","2595","2610","16301","16301","16301","True","-22","none","102.67","83.15","105.97","53.2","54","96.2","87.53","True","11.816","9.457","9.587","0.13","5477665842521.4","FLOP/s","True","18","22","0x0000000000000001;0x0000000000000000"
"2782","2775","2775","2775","16301","16301","16301","True","-7","none","106.18","58.35","111.96","54.6","56","97.1","89.87","True","11.17","8.8381","8.9651","0.127","5861212423452.945","FLOP/s","True","16","21","0x0000000000000001;0x0000000000000000"
"2932","2925","2925","2925","16301","16301","16301","True","-7","none","125.53","94.57","130.33","57.3","59","97.4","104.26","True","10.715","8.1941","8.2891","0.095","6321861981967.86","FLOP/s","True","15","20","0x0000000000000001;0x0000000000000000"
"3090","3006.8","2985","3015","16301","16301","16301","False","-83.2","below","133.21","75.1","144.35","58.9","62","97.4","110.16","True","10.119","8.0163","8.1024","0.0861","6462108064738.204","FLOP/s","True","15","19","0x0000000000000001;0x0000000000000004;0x0000000000000000"
