"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.8","1230","1237","13801","13801","13801","True","-1.2","none","77.11","11.1","85.73","45.9","47","95.4","68.06","True","1790107034.9229","1790107044.3239","11.44","9.2538","9.3982","0.1443","3680710593138.1885","FLOP/s","True","17","21","0x0000000000000400"
"1395","1389.8","1387","1395","13801","13801","13801","True","-5.2","none","79.67","11.88","88.72","46.2","47","95.4","69.5","True","1790107054.4191","1790107063.392","10.906","8.8344","8.9675","0.1331","3855477540294.8086","FLOP/s","True","17","20","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","82.18","11.89","91.43","46.2","47","95.7","71.88","True","1790107073.3822","1790107082.0117","10.903","8.4809","8.6262","0.1454","4016178754320.1445","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","88.34","11.91","98.42","47.2","48","94.8","76.25","True","1790107092.4216","1790107100.8598","10.337","8.3085","8.439","0.1305","4099504421010.0913","FLOP/s","True","16","19","0x0000000000000004;0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","98.13","28.01","106.91","48.6","50","95.3","85.22","True","1790107110.6898","1790107119.1851","10.38","8.3652","8.4975","0.1323","4071721332866.529","FLOP/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","106.06","25.93","116.02","49.8","51","96.1","91.4","True","1790107129.2214","1790107137.7248","10.374","8.3739","8.5029","0.129","4067507606187.2104","FLOP/s","True","16","19","0x0000000000000400"
"2167","2146.9","2137","2160","12989.1","810","13801","True","-20.1","none","103.39","13.31","116.82","49.9","52","89.9","89.19","True","1790107147.6363","1790107156.1686","10.397","8.3821","8.527","0.1449","4063494895431.9307","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","12989.1","810","13801","True","-7","none","108.59","14.09","124.5","51.2","53","93.8","93.7","True","1790107166.0752","1790107174.6043","10.359","8.3894","8.5291","0.1397","4059966138058.3677","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","13813.5","13801","14001","True","-8","none","121.23","18.34","136.13","53.1","55","93.9","106.69","True","1790107184.4662","1790107193.0302","10.906","8.3957","8.5658","0.1701","4056923907464.2085","FLOP/s","True","16","20","0x0000000000000400"
"2625","2617","2617","2617","13813.5","13801","14001","True","-8","none","134.1","17.55","150.95","55.2","57","93.9","117.38","True","1790107203.4522","1790107212.0078","10.891","8.4025","8.5518","0.1493","4053645580374.9175","FLOP/s","True","16","20","0x0000000000000400"
"2782","2741.4","2737","2760","13801","13801","13801","False","-40.6","below","148.11","27.84","163.89","57.9","60","95.1","128.2","True","1790107222.3117","1790107230.8612","10.394","8.4097","8.5564","0.1466","4050154802733.789","FLOP/s","True","16","19","0x0000000000000400"
"2932","2739.1","2722","2752","13801","13801","13801","False","-192.9","below","149.29","36.16","164.23","58.2","60","94.6","129.13","True","1790107240.7152","1790107249.2854","10.344","8.4082","8.5712","0.163","4050886056806.2295","FLOP/s","True","16","19","0x0000000000000400"
"3090","2740.2","2730","2760","12989.1","810","13801","False","-349.8","below","149.88","19.47","164.73","57.9","61","91.2","129.3","True","1790107259.1203","1790107267.6956","10.352","8.4071","8.5722","0.1651","4051414876401.936","FLOP/s","True","16","19","0x0000000000000400"
