target,achieved,throughputGbs,powerW,memoryMhz,windowStart,windowEnd,voltage,crossbar,sampleCount,hwinfoUtcOffsetMinutes
1237,1235.8,4444.926089834603,62.26,13801.0,1790107590.5041,1790107608.9823,0.72,1252.0,37,-420
1395,1392.9,5010.79536178579,68.48,13368.0,1790107619.2494,1790107635.6373,0.72,1335.0,32,-420
1545,1537.0,5532.601494880449,73.24,13801.0,1790107645.8529,1790107660.7007,0.72,1455.0,29,-420
1702,1695.0,6107.695447654947,84.26,13801.0,1790107670.7502,1790107684.2081,0.755,1612.0,27,-420
1852,1845.0,6647.073719372835,96.05,13809.7,1790107694.0593,1790107706.3895,0.795,1792.0,24,-420
2010,2002.0,7213.060641948551,113.4,13801.0,1790107716.3041,1790107727.6979,0.84,1942.0,22,-420
2167,2160.0,7667.657678861581,115.2,13151.4,1790107738.1027,1790107748.8235,0.84,1942.0,21,-420
2317,2310.0,8321.16268661505,128.94,13079.3,1790107759.1139,1790107768.9801,0.885,2085.0,19,-420
2475,2467.0,8885.238585879837,157.76,13036.8,1790107779.2539,1790107788.4655,0.935,2227.0,18,-420
2625,2522.4,9038.803008457542,162.8,13036.8,1790107798.685,1790107807.7608,0.95,2280.0,18,-420
2782,2543.9,9033.592774755918,164.13,13036.8,1790107817.6353,1790107826.7157,0.945,2272.0,18,-420
2932,2543.5,9032.023515432791,161.95,13036.8,1790107836.637,1790107845.7199,0.945,2276.0,18,-420
3090,2542.2,9025.455916152376,161.72,13036.8,1790107855.6046,1790107864.6978,0.945,2276.0,18,-420
