"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.5","1230","1237","13801","13801","13801","True","-1.5","none","35.93","22.49","36.71","43.9","44","97","33.29","True","1790108214.0716","1790108232.1066","20.75","17.782","18.0342","0.2521","3373021644787.0444","FLOP/s","True","33","38","0x0000000000000400"
"1395","1393.3","1387","1395","13801","13801","13801","True","-1.7","none","39.53","31.24","40.33","42.9","43","97.9","36.44","True","1790108242.7374","1790108258.7961","18.524","15.7821","16.0597","0.2776","3800462805116.8257","FLOP/s","True","29","34","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","41.12","28.43","42.1","43","43","100","37.43","True","1790108269.3423","1790108283.8249","16.864","14.2908","14.4859","0.1951","4197042143135.7217","FLOP/s","True","27","31","0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","46.65","33.15","47.78","43.8","44","99.5","41.81","True","1790108294.2359","1790108307.3741","15.848","12.9426","13.1359","0.1934","4634265590458.388","FLOP/s","True","24","29","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","53.11","25.35","55.71","44.7","45","99.1","47.28","True","1790108318.0502","1790108330.1301","14.718","11.9074","12.0798","0.1724","5037118985745.737","FLOP/s","True","22","27","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","64.04","45.12","66.01","46.2","47","99.4","56.24","True","1790108340.7171","1790108351.8603","13.607","10.9779","11.138","0.1601","5463642799013.77","FLOP/s","True","20","25","0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","67.23","38.79","69.89","47","48","100","57.9","True","1790108362.338","1790108372.728","12.498","10.2319","10.3907","0.1588","5861997294185.937","FLOP/s","True","19","23","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","75.07","37.06","78.84","48.3","49","100","64.04","True","1790108382.8714","1790108392.5333","11.969","9.5203","9.6608","0.1405","6300124235135.585","FLOP/s","True","17","22","0x0000000000000400"
"2475","2467","2467","2467","13801","13801","13801","True","-8","none","87.46","40.29","92.74","50.5","52","98.1","74.16","True","1790108402.9339","1790108411.9898","11.384","8.9173","9.0596","0.1423","6726153072693.292","FLOP/s","True","16","21","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","102.3","46.43","108.87","53.1","54","98.3","85.78","True","1790108422.363","1790108430.9257","10.887","8.4183","8.5578","0.1395","7124875583431.174","FLOP/s","True","15","20","0x0000000000000400"
"2782","2753.5","2752","2775","13801","13801","13801","True","-28.5","none","111.1","20.57","123.95","54.5","57","91.3","97.08","True","1790108441.1946","1790108449.3322","10.358","8.0334","8.1418","0.1083","7466211998805.293","FLOP/s","True","15","19","0x0000000000000400"
"2932","2749","2745","2752","13801","13801","13801","False","-183","below","118.27","74.09","124.3","56.5","58","96.4","97.87","True","1790108459.6802","1790108467.8259","10.407","8.043","8.1447","0.1016","7457282201054.622","FLOP/s","True","14","19","0x0000000000000400"
"3090","2748.7","2745","2752","13801","13801","13801","False","-341.3","below","119.47","73.18","124.7","57.1","58","98.1","99.28","True","1790108478.1398","1790108486.2737","10.38","8.0338","8.1336","0.0998","7465828085907.661","FLOP/s","True","15","19","0x0000000000000400"
