"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1234.3","1230","1237","13079.3","810","13801","True","-2.7","none","69.48","10.45","79.54","43.6","45","89.7","61.06","True","1790106766.084","1790106775.6379","11.451","9.3994","9.5546","0.1551","1820017034783.1846","FLOP/s","True","18","21","0x0000000000000400"
"1395","1392.2","1387","1395","13036.8","810","13801","True","-2.8","none","74.05","11.35","83.06","44.1","45","88.9","64.87","True","1790106785.6158","1790106794.6572","10.907","8.9092","9.0428","0.1336","1920160270304.239","FLOP/s","True","17","20","0x0000000000000400"
"1545","1537","1537","1537","12989.1","810","13801","True","-8","none","75.12","11.41","85.5","44.4","45","91.6","66.01","True","1790106804.481","1790106813.2084","10.884","8.569","8.7323","0.1633","1996406198882.9172","FLOP/s","True","16","20","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","12989.1","810","13801","True","-7","none","81.95","11.63","93.28","45.5","47","93.6","70.9","True","1790106823.4703","1790106831.9619","10.41","8.3557","8.4849","0.1292","2047359381768.7644","FLOP/s","True","16","19","0x0000000000000400"
"1852","1845","1845","1845","12989.1","810","13801","True","-7","none","88","12.92","99.4","46.6","48","93.5","76.52","True","1790106841.9435","1790106850.4272","10.36","8.329","8.4854","0.1564","2053927033196.8179","FLOP/s","True","16","19","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","96.91","14.55","109.42","48","49","93.9","83.94","True","1790106860.3565","1790106868.8367","10.344","8.324","8.4798","0.1558","2055164894520.1716","FLOP/s","True","16","19","0x0000000000000400"
"2167","2152.5","2152","2160","13801","13801","13801","True","-14.5","none","100.26","15.48","110.74","48.7","50","95.2","86.75","True","1790106878.7463","1790106887.242","10.424","8.3304","8.4975","0.1671","2053579288138.9133","FLOP/s","True","16","19","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","106.36","18.67","117.71","50","51","95.1","92.54","True","1790106897.2098","1790106905.6789","10.325","8.3279","8.4696","0.1418","2054206394446.6294","FLOP/s","True","16","19","0x0000000000000400"
"2475","2467","2467","2467","12989.1","810","13801","True","-8","none","112.04","16.22","128.81","51.4","53","90.5","97.19","True","1790106915.4969","1790106923.9787","10.301","8.3291","8.4799","0.1508","2053911127650.5503","FLOP/s","True","16","19","0x0000000000000400"
"2625","2617","2617","2617","13801","13801","13801","True","-8","none","126.85","17.24","142.1","53.6","56","93.8","109.54","True","1790106933.8476","1790106942.3199","10.375","8.3382","8.4754","0.1373","2051662863213.524","FLOP/s","True","16","19","0x0000000000000400"
"2782","2745.9","2745","2760","13813.5","13801","14001","False","-36.1","below","136.23","18.95","154.71","55.7","58","93.6","119.87","True","1790106952.4189","1790106960.9031","10.86","8.336","8.4848","0.1487","2052192094171.3123","FLOP/s","True","16","20","0x0000000000000400"
"2932","2745.4","2745","2752","13801","13801","13801","False","-186.6","below","141.1","28.82","155.3","56.4","58","95.2","122.44","True","1790106971.1721","1790106979.6519","10.342","8.3365","8.4763","0.1399","2052085773206.2278","FLOP/s","True","16","19","0x0000000000000400"
"3090","2745.9","2745","2760","12989.1","810","13801","False","-344.1","below","143.31","22.63","155.36","56.9","59","90.8","124.81","True","1790106989.5501","1790106998.0228","10.353","8.3387","8.4734","0.1347","2051539227460.9375","FLOP/s","True","16","19","0x0000000000000400"
