"target_frequency_mhz","achieved_frequency_avg","achieved_frequency_min","achieved_frequency_max","memory_clock_avg_mhz","memory_clock_min_mhz","memory_clock_max_mhz","lock_held","lock_miss_mhz","lock_miss_direction","power_avg_w","power_min_w","power_max_w","temperature_avg_c","temperature_max_c","utilization_avg_pct","power_avg_process_w","power_window_applied","window_start_unix","window_end_unix","workload_seconds","bench_seconds","bench_wall_seconds","bench_monitoring_s","bench_throughput","bench_throughput_unit","bench_ok","samples","samples_process","throttle_masks_seen"
"1237","1235.6","1230","1237","13801","13801","13801","True","-1.4","none","61.44","43.4","62.78","45.7","46","98.9","55.76","True","1790112291.5177","1790112307.4489","18.546","15.7308","15.9344","0.2036","8387439416148.665","FLOP/s","True","30","34","0x0000000000000400"
"1395","1387.3","1387","1395","13801","13801","13801","True","-7.7","none","67.46","37.03","69.77","46.2","47","98","60.34","True","1790112318.1535","1790112332.2975","16.891","13.9042","14.1477","0.2435","9489349876883.46","FLOP/s","True","26","31","0x0000000000000400"
"1545","1537","1537","1537","13801","13801","13801","True","-8","none","75.12","49.08","77.42","46.9","48","98.7","66.36","True","1790112343.0086","1790112355.8318","15.267","12.5976","12.8258","0.2282","10473532109445.264","FLOP/s","True","24","28","0x0000000000000004;0x0000000000000400"
"1702","1695","1695","1695","13801","13801","13801","True","-7","none","84.21","33.12","89.44","48.6","50","97.7","73.63","True","1790112366.2696","1790112377.7861","14.203","11.3687","11.5168","0.1481","11605679366848.77","FLOP/s","True","21","26","0x0000000000000400"
"1852","1845","1845","1845","13801","13801","13801","True","-7","none","102.35","58.68","106.36","51.4","52","100","87.78","True","1790112388.4967","1790112399.1068","13.032","10.446","10.6129","0.1669","12630754214629.82","FLOP/s","True","20","24","0x0000000000000400"
"2010","2002","2002","2002","13801","13801","13801","True","-8","none","120.39","69.06","126.09","53.8","56","95.6","101.68","True","1790112409.4646","1790112419.2214","12.015","9.6156","9.7633","0.1477","13721643700871.836","FLOP/s","True","18","22","0x0000000000000004;0x0000000000000400"
"2167","2160","2160","2160","13801","13801","13801","True","-7","none","126.7","62.21","133.57","55.8","57","100","106.09","True","1790112429.4995","1790112438.6886","11.435","9.0362","9.1877","0.1514","14601348915448.312","FLOP/s","True","17","21","0x0000000000000400"
"2317","2310","2310","2310","13801","13801","13801","True","-7","none","147.47","81.88","155.74","58.4","60","97.5","121.79","True","1790112448.9209","1790112457.3584","10.906","8.3085","8.439","0.1305","15880276753577.24","FLOP/s","True","15","20","0x0000000000000400"
"2475","2443.6","2430","2467","13801","13801","13801","False","-31.4","below","170.77","78.16","182.38","62.4","65","97.9","138.55","True","1790112468.0066","1790112475.9672","10.395","7.8668","7.9589","0.0921","16771954717108.32","FLOP/s","True","14","19","0x0000000000000004;0x0000000000000400"
"2625","2441.3","2430","2512","13801","13801","13801","False","-183.7","below","172.87","98.25","180.36","63.7","66","100","140.29","True","1790112486.4071","1790112494.3865","10.341","7.8821","7.9834","0.1013","16739370258097.46","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000400"
"2782","2459.3","2430","2685","13801","13801","13801","False","-322.7","below","170.52","56.07","181.93","63.7","66","98.3","139.78","True","1790112504.7852","1790112512.7961","10.36","7.8864","8.0078","0.1215","16730327675633.262","FLOP/s","True","15","19","0x0000000000000400"
"2932","2448","2430","2535","13801","13801","13801","False","-484","below","171.09","83.16","181.33","64.3","66","100","140.13","True","1790112523.1083","1790112531.1045","10.325","7.892","7.999","0.107","16718446800630.152","FLOP/s","True","14","19","0x0000000000000400"
"3090","2440.7","2422","2535","13801","13801","13801","False","-649.3","below","172.78","93.01","180.25","64.7","67","98.6","140.63","True","1790112541.5464","1790112549.5615","10.34","7.8927","8.0165","0.1238","16716876144422.451","FLOP/s","True","15","19","0x0000000000000004;0x0000000000000400"
